attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,CLASS
167.705093,0,196.35173,280.871857,386.135986,348.554169,191.755051,477.195984,0,150.146591,183.095596,246.002029,319.882782,351.791138,381.65036,0,0,0,0,0,0,132.774246,291.755035,176.147659,245.5056,323.408417,173.046234,196.237106,142.874069,195.166595,384.98053,186.903717,187.072174,152.397507,305.565063,166.108398,RI
176.705963,0,204.899979,222.623001,364.927399,343.372986,207.870148,481.015594,0,179.234482,180.679276,250.415649,339.458405,337.926025,394.588379,0,0,0,0,0,0,90.049988,233.828995,92.612091,90.801979,238.398819,115.433968,166.643326,159.113174,259.555389,257.031128,192.418808,144.69278,129.321304,258.062012,171.813858,RI
149.040268,284.92981,179.412933,270.209167,399.185425,364.671082,200.800903,436.354218,191.441895,162.027771,188.767059,283.028259,335.440002,336.148773,393.13739,214.932541,70.830788,53.450912,387.180847,223.486023,221,126.003967,298.718933,160.589539,180.867355,278.926514,202.950729,174.002869,170.449402,185.162094,369.682281,198.595062,181.276031,116.107712,254.001968,164.438431,RI
161.969131,305.275299,193.165726,194.17775,368.897003,386.597992,161.969131,440.620026,161.384628,201.221268,180.227631,242.662323,362.845703,345.137665,385.188263,278.657501,97.989792,51.224995,429.074585,217.082932,200.104965,141.014191,334.886536,182.002747,190.378571,322.04657,199.060287,191.971359,184.613113,249.833939,404.598572,190,172.722321,93,270.18512,176.91806,RI
150.096634,0,206.400101,310.214447,367.392151,365.231445,194.435074,505.593719,0,193.310638,160.449371,244.049179,350.545288,359.05014,409.986572,0,0,0,0,0,0,181,265.016968,161.05899,177.564072,345.862701,149.214615,215.058136,170.988297,202.588257,287.793335,196.216721,108.577164,163.027603,323.542877,189.404327,RI
0,0,0,0,0,0,0,0,142.042252,211.255768,200.002502,202.714081,411.032837,343.821167,402.299652,308.974121,259.046326,187.544662,503.811462,352.933411,366.476471,123.648697,301.524475,246.657654,235.002121,294.477509,178.044937,234.437622,118.105888,206.929947,365.978149,242.88681,201.427399,162.431519,169.106476,52.038448,RI
159.677795,0,199.288742,196.237106,335.839233,342.242615,189.67868,448.307922,0,213.190063,156.041656,235.185028,351.525238,360.6716,381.708008,0,0,0,0,0,0,117.426575,303.400726,134.260941,147.648224,298.37561,185.913956,215.102295,180.446671,252.794388,307.527222,213.018784,202.891602,168.66832,328.074677,179.902756,RI
165.423691,0,196.987305,196.987305,332.866333,332.434967,191.63768,469.595581,0,192.587646,154.081146,251.97818,349.777069,355.609344,380.032898,0,0,0,0,0,0,134.450729,273.190399,154.00325,161.012421,317,155.219193,202.237488,186.461792,261.428772,278.625183,210.280762,190.517715,204.044113,323.896576,165.30275,RI
137.742508,0,191.175308,188.830612,334.52652,310.257965,196.400101,439.118439,0,178.549713,152.069061,257.163361,324.422577,331.02417,370.217499,0,0,0,0,0,0,149.405487,277.045135,152.26622,153.326447,295.101685,126.763557,215.232437,182.098877,238.170105,308.016235,195.05896,157.410294,158.382446,314.128967,165.520386,RI
170.487534,319.907806,197.496841,210.800858,373.96524,344.175842,207.870148,476.072479,171.405945,207.617432,158.858429,272.855286,347.254944,360.501038,386.080292,243.8237,99.020203,0,304.401062,228.23233,204.313492,121.494858,320.881592,143.003494,156.952225,306.727905,171.467194,190.394333,181.727814,260.739319,307.717407,228.23233,204.313492,160.240448,273.760834,185.097275,RI
168.439896,266.597076,188.215302,189.662857,349.768494,338.112396,182.989075,429.200409,142.087997,196.022964,138.195511,267.372406,351.005707,351.005707,365.24649,240.665741,68.308128,66.760765,299.247375,251.029877,242.392242,73.979729,274.710754,108.041656,108.041656,280.080353,195.304886,234.437622,202.405533,243.429657,271.830841,194.640701,175.855057,170.496338,326.879181,184.567062,RI
176.105087,0,210.793732,224.474945,357.263214,316.985809,185.283569,430.726135,0,273.007324,174.24408,262.606171,366.749237,371.048523,353.617035,0,0,0,0,0,0,139.168961,309.704712,82.764725,160.853973,295.609528,176.502121,220.204453,194.815292,225.853928,354.622345,223.304718,196.254944,215,330.551056,184.195541,RI
186.681549,285.411987,206.518768,224.341263,352.638611,365.273865,186.681549,433.11084,131.034348,150.880753,178.986038,250.233887,341.15686,350.48822,365.520172,258.089142,101.178062,47.381432,413.175507,214.310516,208.865982,60.207973,231.008652,197.344879,200.810852,237.547897,192.353836,192.31485,190.517715,185.973114,382.576782,192.353836,180.623917,75.663727,254.566299,179.100525,RI
162.929428,0,213.300262,219.063919,349.864258,346.092468,191.60376,443.829926,0,236.782608,182.784027,268.330017,354.302124,348.035919,383.270142,0,0,0,0,0,0,170.017639,296.845062,150.54567,256.28891,354.381165,152.85614,181.958786,172.002914,241.580215,292.617493,205.54805,196.022964,147.871567,273.912384,182,RI
144.554489,269.007446,147.054413,231.041122,398.026367,346.439026,159.477264,400.655701,216.30072,175.855057,222.247604,316.014252,372.521149,351.096863,395.132904,292.617493,105.223572,94.704803,437.772766,244.436081,209.160233,109.658562,286.8815,209.038269,223.089661,325.40744,189.620667,219.020554,168.324097,198.224625,324.024689,224.162888,151.211777,127.062973,287.445648,163.99086,RI
163.670395,305.550323,212.602921,194.586746,320.652466,322.893158,180,446.184937,166.481232,227.903488,162.505386,255,364.671082,359.083557,377.923279,280.515594,150.332962,36.67424,340.147034,257.007782,208.626465,116.430237,282.31189,117.046997,120.004166,295.575714,148.66069,190,174.734085,259.200684,307.475189,220.422318,185.162094,182.463699,322.560059,166.86821,RI
162.855759,324.607452,199.022614,205.275421,380.969818,365.990448,162.855759,463.600037,164.401947,168.002975,180.479919,261.00766,350.545288,370.324188,393.174255,280.19458,130.69812,29.15476,443.424164,214.462112,207.460846,110.022728,273.791901,193.94072,240.285248,298.202942,177.428864,206.494553,194.077301,217.800369,379.732788,189.694489,186.037628,84.480766,273.263611,179.47702,RI
217.331543,316.362122,54.671749,167.904739,340.906158,279.001801,263.759369,393.794373,112.160599,173.092468,112.698715,140.60228,342.147644,338.375519,242.216843,341.320953,197.253647,183.357574,450.471985,385.105194,358.240143,165.704559,340.073517,232.243408,321.217987,394.954437,175.914749,255.123505,245.772247,241.830521,338.094666,201.63829,192.005203,163.957306,306.471863,135.591293,RI
161.793076,313.729187,194.989746,321.460724,382.8172,383.803345,164.560013,457.348877,213.00235,203.036942,169.920563,274.315521,343.087463,348.127838,398.76059,282.434052,172.678894,34.713108,451.908173,251.962296,202.200394,138.924438,315.784729,153.443802,157.54364,322.218872,157.486511,203.039398,104.709122,184.10051,380.253876,218.652695,183.521118,137.295303,312.443604,186,RI
157.965179,324.607452,188.448929,289.012115,363.719666,425.130554,134.078339,447.317566,192.210815,150.615402,233.214493,252.533173,340.332184,369.770203,382.047119,265.369568,129.726639,64.350601,436.022949,227.477478,225.858368,112.893753,271.154938,200.531799,263.928009,283.386658,172.20047,210.237961,151.608047,170.906403,383.692596,172.20047,171.292145,126.479248,290.657867,177.079071,RI
163.957306,302.557434,207.347534,209.02153,379.253204,384.088531,163.957306,466.978577,187.216446,156.98407,182.002747,244.049179,336.808563,349.521088,388.816162,257.965118,111.772087,50.537113,424.364227,228.53009,217.221085,99.080772,289.167786,193.002594,219.146072,294.244781,208.086517,196.33136,197.002533,257.670319,392.563385,190.057892,177.538727,80.504662,248.485413,173.29744,RI
206.196503,282.630493,195.166595,195.166595,388.414734,334.511597,255.32724,455.131836,52,183.098328,183.098328,229.455872,336.174072,340.851868,348.310211,211.442657,88.102211,52.478565,405.409668,206.64946,208.345871,123,331.295929,159.615158,198.698257,329.256744,183,209.995239,167.547012,206.770401,375.630127,167.37085,163.688736,170.484604,335.023865,170.229263,RI
135.506454,299.774902,191.400101,194.537918,349.521088,375.373138,132.034088,424.815247,175.353928,219.155197,185.396866,247.008102,376.95755,345.684814,370.850372,262.937256,137.902145,52.009613,435.588104,235.681992,211.151611,123.369362,303.726837,184.699753,206.400101,302.332611,178.044937,214.254517,179.234482,184.382751,394.867065,194.064423,163.477829,184.328506,330.953156,155.862122,RI
160.853973,316.096497,196.400101,274.961823,361.857697,346.244141,165.275528,484.499756,198.962311,188.854446,145.993149,238.096619,347.972687,352.090912,403.011169,248.581985,107.168091,71.589104,327.566772,244.640549,229.314194,124.903961,323.827118,154.932236,173.002884,340.969208,181.218094,214.140137,163.957306,224.216415,300.880371,188.520554,196.461197,151.855194,307.079803,171.105225,RI
169.84993,284.184784,197.040604,289.249023,373.503693,385.186981,139.301834,481.084198,151.953934,167.919617,216.640259,236.239288,354.464386,362.729919,396.872772,250.888428,99.488693,40.16217,451.515228,245.709183,200.039993,112.285347,309.312134,204.748627,249.070267,315.006348,183.504761,237.794022,180.099976,191.313873,360.600891,218.819565,167.299133,132.37825,312.640381,168.576385,RI
185.218796,0,204.28656,226.214493,361.448486,357.84494,185.218796,457.214386,0,216.510971,174.152237,269.712799,368.262146,345.793304,373.343018,0,0,0,0,0,0,111.830231,290.929535,182.485611,191.02356,312.246704,203.906845,200.384628,158.398239,241.81398,387.93042,195.207581,165.003036,129.313568,296.233002,174.54512,RI
140.089264,258.311829,177.730133,246.805588,351.920441,352.308105,162.049377,413.624237,196.290604,193.297699,230.763947,236.190598,385.333618,363.122559,424.530334,287.041809,108.908218,72.006943,443.136536,246.333115,216.965439,171.353439,339.157776,220.7827,266.717072,310.757141,183.48024,249.098373,161.446579,182.630768,389.077118,219.611023,178.997208,177.022598,317.907227,159.24823,RI
176.173218,0,218.247559,231.969818,380.678345,352.427307,188.353394,465.021515,0,217.664886,170.496338,261.08429,355.787872,359.869415,401.277954,0,0,0,0,0,0,140.801285,319.076782,142.126709,171.303818,306.243378,187.171051,197.8004,190.128906,236.611496,310.975891,217.809555,196.010208,202.970444,333.150116,174.751251,RI
164.514435,266.22171,187.323257,239.927078,351.967316,385.923553,119.67038,485.202026,148.394745,172.362991,230.202087,256.797577,326.72464,353.865784,399.399536,227.982452,68.264191,22.803509,381.659546,241.698166,190.821899,145.120636,311.004822,205.380142,259.123535,358.615387,172.887253,220.984161,184.629364,181.176712,336.487732,212.513535,172,161.99382,327.152863,165.894547,RI
174.183807,301.212555,203.590271,206.729294,365.273865,343.537476,174.183807,458.917206,161.755981,201.935638,157.990509,263.058929,326.980133,352.022736,391.760132,267.2901,129.495178,30.88689,305.851257,225.853928,208.925827,106.794197,259.988464,117.613777,136.623566,272.800293,169.331039,173.080902,173.026016,252.44603,306.276031,210.237961,197.959595,139.230026,227.554382,169.198105,RI
152.052628,286.714142,178.331146,188.289673,428.467041,307.74826,153.287308,406.355743,159.17601,206.526031,181.033142,290.745605,351.774078,354.381165,376.315033,269.640503,104.062485,63.694584,414.67215,243.238571,208.24025,146.321564,325.444305,177.792007,271.70755,360.069427,203.435486,203.666397,186.850204,198.116135,412.27298,237.345734,191.635071,129.123978,314.025482,179.002792,RI
174.26416,306.634949,229.366516,215.002319,426.601685,337.480377,174.26416,464.59552,158.398239,243.041153,135.82341,297.060608,350.851807,356.40567,378.857483,275.016357,92.91394,61.294373,337.028198,268.156677,233.694244,138.71553,311.194458,109.224541,127.01181,295.758362,191.658554,244.591492,202.704224,254.200714,325.116913,239.827026,194.797333,155.724121,324.038574,180.360748,RI
158.700974,307.66864,206.968597,182.778549,319.355591,339.072266,170.038239,441.838196,150.711639,220.771378,164.012192,273.007324,352.682587,356.089874,378.572327,248.676498,96.213303,25.806976,302.200256,242.705582,198.929642,123.490891,303.942444,135.712936,142.284927,305.476685,168.964493,206.014557,190.16835,261.078522,304.770416,229.89563,191.436676,171.187027,328.80542,182.693726,RI
179.334885,0,226.417755,218.357498,370.681793,349.252045,182.222397,504.310425,0,208.74147,147.959457,257.031128,339.063416,348.862427,393.878143,0,0,0,0,0,0,129.061996,314.192627,143.586212,169.260162,342.052612,171.213318,204.137207,210.009521,276.703827,294.608215,227.343353,178.600113,183.575592,341.831818,176.139145,RI
163.477829,0,213.396347,207.386108,369.151733,328.736969,168.680176,453.789612,0,224.361313,137.462723,272.470184,338.289825,343.144287,377.711517,0,0,0,0,0,0,160.290359,327.001526,127.137718,168.404282,336.573914,173.072235,196.697739,166.883194,247.693359,331.151031,163.917664,150.472595,157.876541,300.326477,174.002869,RI
152.741608,270.632599,194,297.284363,358.804962,355.225281,165.918655,499.28949,181.033142,170.229263,151.568466,229.259674,349.09024,351.199371,410.742004,217.018433,70.292244,21.095022,294.210815,236.135559,208.655212,159.24823,307.04071,178.474091,183.043716,367.348602,166.24379,224.153961,172.887253,228.08989,290.387665,220.954742,199.210938,190.688232,340.724243,170.660477,RI
168.344879,264.140106,182.879745,202.180618,384.419037,365.778625,173,444.973022,123.490891,220.445007,127.581345,277.418457,366.476471,363.022034,386.846222,222.912537,39.217342,29,314.865051,207.963943,203.246155,170.792267,297.741486,146.321564,174.183807,359.254791,186.453751,277.996399,195.478897,245.391525,335.393799,194.858917,180.601776,199.060287,342.147644,189.612762,RI
131.213562,267.046814,176.002838,191.049728,355.178833,335.477264,180.944748,440.255615,234.539978,180.936447,212.398209,249.689804,364.373444,335.001495,418.294159,285.772644,99.744675,21.213203,417.528442,237.539474,204.533615,117.613777,312.750702,166.973053,170.141113,318.125763,180.812057,182.035706,171.816757,216.261414,412.960052,230.358414,203.590271,122.494896,292.38501,188.095718,RI
193.313217,252.257797,188.862381,280.943054,384.595886,341.151001,227.668625,473.287445,32.015621,171.656631,140.032135,223.035873,334.910431,357.617126,356.723969,203.629562,62.625874,36.400551,315.686554,238.209991,231.553452,144.086777,316.987396,182.543152,213.927551,309.234528,217.919708,251.445816,203.376495,214.357178,339.911743,209.859482,197.820633,189.612762,317.050476,160.440018,RI
148.86235,201.022385,189.952621,228.484131,357.75412,343.110779,148.86235,412.782013,54.571056,195.880066,203.629562,230.555847,407.240723,358.923401,355.726013,249.851959,87.464279,55.470715,421.037994,261.644806,226.241028,174.908554,334.905945,200.96019,263.472961,370.742493,164.003052,232.544617,189.264359,199.150696,356.886536,219.893158,172.069748,181.276031,315.57251,144.585617,RI
157.486511,0,171.420532,191.449738,354.835175,338.662079,166.012054,439.50882,0,216.667953,133.255386,261.602753,357.144226,357.733154,379.817047,0,0,0,0,0,0,153.769302,279.951782,141.876709,149.753128,314.784058,145.773804,193.196793,184.621231,247.386337,261.747955,192.981857,102.34256,193.038849,334.934326,169,RI
156.553513,204.009796,138.014496,236.535416,347.109497,350.325562,208.942581,400.679413,54.56189,199.248581,193.494186,233.345245,410.098755,351.752747,336.786285,257.614044,86.833176,39.623226,421.574432,269.862915,213.05867,141.354172,313.958588,218.002289,210.116638,323.013947,171.049698,251.023911,187.856323,180.177689,385.622864,266.309967,174.01149,174.183807,340.330719,182.630768,RI
138.654251,217.009216,177.045197,168.074387,359.961121,366.786041,177.867935,409.695007,163.917664,193.13208,156.371353,233.025757,395.919189,347.05188,391.695038,235.669266,62.128899,31.38471,425.455048,214.448135,203.415833,121.593582,298.464417,199.672226,167.44252,281.113861,185.827881,273.197723,169.186295,172.307861,411.432861,194.537918,121.016525,129,328.732422,212.002365,RI
131.217377,250.031998,178.101089,173.40416,340.977997,349.748474,176.819122,430.600739,225.942474,179.270752,183.983688,262.011444,381.083984,337.480377,422.664154,273.66037,129.957687,24.515301,426.057495,252.764709,205.934448,144.585617,297.107727,178.488098,166.544281,304.016449,167.573868,219.428802,141.382462,166.739319,407.413788,233.600082,194.115952,127.393089,263.696808,180.249832,RI
104.235313,223.403229,170.839111,212.875549,357.593353,348.367615,167.705093,430.116272,200.242355,180.767807,218.43306,221.334595,406.765289,329.757477,378.831085,271.532684,66.887962,34,416.601715,210.684601,207.639114,120.933868,308.162292,197.30687,207.270355,317.6539,200.122467,216.393158,165.894547,203.118195,411.126495,199.489349,192.815979,129.247818,299.883301,172.80336,RI
170.487534,319.907806,197.496841,210.800858,373.96524,344.175842,172.351379,476.072479,171.405945,207.617432,158.858429,272.855286,347.254944,360.501038,386.080292,243.8237,99.020203,0,304.401062,228.23233,204.313492,121.494858,320.881592,143.003494,156.952225,306.727905,171.467194,190.394333,181.727814,260.739319,307.717407,228.23233,204.313492,160.240448,273.760834,185.097275,RI
144.554489,269.007446,147.054413,231.041122,398.026367,346.439026,159.477264,400.655701,216.30072,175.855057,222.247604,316.014252,372.521149,351.096863,395.132904,292.617493,105.223572,94.704803,437.772766,244.436081,209.160233,109.658562,286.8815,209.038269,223.089661,325.40744,189.620667,219.020554,168.324097,198.224625,324.024689,224.162888,151.211777,127.062973,287.445648,163.99086,RI
159.624557,278.425934,180.623917,281.513763,392.746735,344.502533,167.170578,465.996796,182.887939,184.694336,142.30249,270.49585,347.554321,371.892456,399.676117,206.400101,66.030296,24.351591,289.927582,231.613907,225.74321,151.647614,323.125366,172.696259,248.887527,375.515656,196.62146,225.020004,185.396866,201.556442,301.53772,229.612717,203.867599,173.25415,279.084229,171.420532,RI
171.07309,245.589081,191.376587,195.862198,373.530457,361.448486,217.919708,406.529205,74.96666,221.269073,191.63768,232.768127,431.539093,342.905243,341.142212,272.007355,133.958954,85.91275,473.206085,238.882813,235.227554,139.520615,330.037872,210.641876,229.706329,346.134369,252.051575,251.103561,161.111755,210.622879,433.816772,183.847763,163.003067,146,330.080292,182.024719,RI
184.762009,358.912231,142.621872,245,389.997437,336.005951,184.762009,461.650299,220.002274,211.896194,172.467392,272.470184,328.27124,299.896637,381.624146,378.465332,281.810211,142.69548,461.424957,348.891113,317.907227,200.104965,344.710022,246.811676,240.010422,397.917084,152.345001,181.107697,128.31601,216.933167,327.665985,206.400101,176.377441,106.892471,258.007751,194.010315,RI
161.607544,292.042816,171.207474,237.402618,395.050629,358.620972,85,447.639374,131.472427,209.773682,169.09761,257.386871,425.960083,358.06424,371.079498,308.133087,202.765869,115.974136,487.887268,308.17691,324.524261,144.003479,300.426361,224.501663,251.445816,333.718445,173.002884,267.301331,201.81427,211.085297,372.108856,237.200333,196.328812,153.003265,265.04718,127.015747,RI
178.392822,0,195.05896,195.542831,367.151184,398.923553,139.402298,433.761444,0,184.133102,192.093735,265.875916,364.928772,370.471313,391.94516,0,0,0,0,0,0,162.788208,318.190186,207.060379,258.042633,339.135681,176.204422,245.367065,199.022614,191.63768,411.203125,190.184128,168.573425,166.769302,345.20285,179.245636,RI
174.957138,321.311371,203.592728,234.093994,366.786041,345.175323,174.957138,480.010406,195.724289,220.292984,176.920883,242.200333,345.861237,350.705017,410.231628,312.246704,157.003189,80.056229,375.133301,286.024475,240.607559,82.377182,289.006927,99.040398,122.711044,253.355484,172.409393,169.248337,186.903717,255.783112,353.509552,247.697403,204.352631,141.155945,247.111313,172.362991,RI
209.380035,347.174316,0,236.68544,370.951477,309.898376,149.776505,494.51593,151.924316,0,163.835281,245.203995,358.421539,327.024475,392.868927,0,164.149323,59.481091,426.616913,358.733887,226.296265,0,0,0,0,0,182.013733,200.83078,211.945755,271.911743,324.260712,242.538651,192.317444,118.06778,272.809448,154.780487,RI
168.67128,310.695984,179.977783,259.624725,413.146454,347.31543,160.639343,430.990723,109.480591,180.853531,210.535034,224.742081,327.621735,358.208038,353.464294,279.515656,145.866379,98.994949,398.722961,265,259.268188,174.828491,332.795746,173.141556,241.913208,357.028015,196.918762,187.427322,160.589539,183.657288,403.193512,196.918762,178.126358,90.934044,271.812439,180.878418,RI
178.868668,342.286438,165.239227,218.817276,431.003479,355.990173,146.239532,459.621582,142.89856,153.456833,154.382645,256.329865,361.842499,345.079712,355.489807,305.988556,209.229538,144.26712,479.470551,304.138123,335.574127,118.330048,325.498077,242.365433,258.938202,325.576416,176,270.977844,180.161041,201.853912,397.775055,226.808289,189.00264,182.455475,267.007477,104.235313,RI
169.664368,294.898285,168.689056,218.577225,368.001373,348.053162,196.573135,466.786896,185.647522,166.400116,178.036514,249.777908,324.599762,362.845703,388.988434,258.897675,100.568382,66.528191,427.686798,239.098312,232.441391,78.102493,282.639343,179.713654,199.150696,273.835724,168.121979,182.781296,185.698685,254.656631,377.371185,184.439697,195.368881,122.808792,276.875427,160.853973,RI
164.984848,286.80307,141.354172,196.473923,344.361725,351.732849,137.844116,415.249329,127.565666,176.29805,172.586212,237.39418,381.077423,354.970428,369.610596,308.551453,224.162888,120.241425,482.121368,286.530975,249.072281,151.832138,315.520203,253.775497,290.423828,350.297028,169.144913,270.562378,193.992264,209.897598,361.835602,197.952011,139.168961,174.828491,343.838623,168.576385,RI
168.813507,350.545288,174.828491,199.123077,344.792694,360.846222,145.055161,441.599365,212.002365,218.341476,171.656631,240.520264,358.710175,358.715759,400.151215,333.138123,171.732346,90.426765,456.806305,265.149017,275.486847,161.755981,343.222961,208.079315,277.016235,356.854309,197.200409,222.08107,190.538712,224.610779,371.021576,223.892838,217.223389,198.403625,265.83078,139.28389,RI
139.61734,255.986328,162.585358,220.056808,387.180847,352.930603,159.125732,417.968903,97.416634,204.244949,190.205154,244.806046,416.146606,354.86618,353.872864,268.493958,162.496155,100.767059,460.956604,276.470612,235.423019,152.643372,310.394897,223.486023,253.314041,310.394897,193.932983,245.067337,187.864319,200.39212,362.305115,216.178162,160.723358,185.132385,321.350281,159.326706,RI
168.324097,278.064728,170.590149,219.617844,385.094788,364.034332,175.41095,417.423035,103.174606,202.230072,168.23793,248.243835,397.295868,346.439026,354.864777,303.48642,172.307861,100.419121,476.48819,295.083038,337.977814,148.66069,311.237854,221.009048,269.312073,330.829254,194.435074,266.810791,186.386688,199.123077,373.567932,215.418198,180.235962,191.06282,223,93.600212,RI
134.123077,292.104431,176.91806,181.515839,356.530518,324.024689,172.930618,433.813324,239.37001,209.697403,182.332108,269.536652,345.862701,350.070007,408.544983,311.732269,150.243134,43.289722,373.343018,271.118042,240.027084,164.268066,306.674103,149.626205,215.541183,351.069794,179.80545,197.30687,154.547729,193.685318,346.457794,231.397919,209.897598,156.818359,255.440796,174.522202,RI
120.104118,339.483429,175.139938,241.298569,345.081146,373.148773,120.104118,440.600739,253.6474,168.077362,227.633484,241.24884,383.301453,403.193512,399.005005,295.601074,154.845078,86.815895,441.955872,368.401947,243.460464,82.492424,261.721222,226.715683,287.154999,295.255829,180.568542,253.797165,220.056808,223.886139,322.001556,220.635452,179.602341,129.247818,294.435059,146.778748,RI
0,293.680084,173.649078,213.677322,364.779388,335.596497,199.849945,428.439026,0,0,0,0,0,0,0,309.94516,103.788246,70.936592,430.391693,240.104141,202.039597,124.787819,328.770447,156.604599,196.224365,289.084778,231.624695,184.805298,163.957306,186.531494,413.658081,219.111847,181.024857,161.789993,321.076324,163.131851,RI
192.751129,280.080353,176.954803,243.987701,438.244232,341.526001,194.550766,436.606232,72.47068,215.448364,72.47068,140.513351,402.889557,243.00206,205.231583,321.622437,178.619705,88.836929,496.959747,328.202667,253.860199,175.045715,349.516815,199.722305,245.668472,313.536285,193.793701,254.615402,192.065094,174.797028,443.559479,270.083313,174.287125,175.385284,361.419434,165.653259,RI
79.202271,279.807068,159.24823,273.766327,360.161072,333.73642,171.230835,454.200409,267.568695,208.849228,249.064255,251.017929,438.45752,354.611053,387.156311,330.47995,142.888062,46.32494,445.588379,219.419693,192.210815,137.014603,319.225616,190.118378,233.403091,342.546356,190.23407,235.185028,133.150284,201.717621,420.828949,190.23407,165.60495,183.69812,352.080963,161.839432,RI
92.005432,247.945557,129.437241,171.493439,344.053772,368.089661,140.918411,411.946594,118.5327,166.012054,167.505219,268.001862,408.964539,350.475403,350.134247,282.171936,216.453232,119.870766,504.961395,322.800262,348.367615,104.139328,266.865143,253.671051,246.174728,297.733093,192.520126,283.346069,188.533813,188.74321,388.278259,243.797043,201.022385,164.246765,193.494186,75.006668,RI
170.698563,304.581696,126.245789,223.892838,383.740784,342.81189,136.194717,416.303986,137.266159,159.260788,193.932983,226.055298,374.64917,365.820984,349.297882,282.449982,169.84993,144.544113,452.866425,300.911957,325.7146,113.265175,285.590607,221.822006,248.278076,311.178406,187.949463,258.940155,178.025284,207.790756,382.382019,227.37854,188.859741,199.582062,241.167984,108.503456,RI
148.475586,297.430664,208.153793,178.339569,347.972687,385.923553,241.497406,423.769989,220.204453,209.344208,176.23848,239.340759,375.095978,337.379608,387.362885,281.113861,148.222809,55.973209,448.486328,246.473129,230.078247,157.257751,345.117371,193.87883,241.770554,360.867004,201.6978,230.417007,171.711975,257.390747,425.2117,219.718002,190.247208,207.183487,348.760651,160.206116,RI
174.797028,279.946411,173.184875,198.829071,396.18808,359.555267,215.127869,423.798309,98.488579,202.237488,171.405945,251.859085,393.67627,341.989777,339.648346,296.108093,146.972794,114.865135,446.47171,260.486084,258.774048,111.319359,333.006012,182.784027,185.884369,315.065063,248.805145,260.155731,170.511002,227.297165,416.486481,207.270355,179.401779,175.641678,321.137054,175.801025,RI
164.711868,320.713257,186.453751,184.390884,363.397858,376.563416,164.711868,432.750519,190.078934,180.693115,197.101501,260.276764,366.314087,349.09024,392.818024,272.809448,97.862144,56.302753,425.405701,212.438232,200.691299,146.492325,323.125366,193.705963,229.008728,347.298157,199.424164,231.536179,168.240906,208.165802,412.237793,194.164871,177.341476,177.721695,318.567108,169.614273,RI
159.965622,259.924988,141.014191,217.720001,402.513367,336.429779,159.965622,439.055817,100.019997,176.204422,105.546196,177.814514,394.005066,242.206528,294.852509,262.488098,194.03093,101.019798,463.061554,281.836823,325.812836,157.035034,332.543243,217.809555,276.523041,324.05246,185.528976,255.313538,187.216446,192.509735,390.90152,229.104782,211.605759,165.746796,253.870041,105.11898,RI
188.72467,276.978333,120.619232,219.529037,419.440094,338.421326,188.72467,431.167023,101.607086,212.896683,193.94072,242.588135,424.794067,359.702667,349.29071,306.602356,134.617981,83.486526,453.854614,268.828949,316.947937,103.576057,294.457123,220.639984,263.685425,325.39975,191.512405,228.26738,180.48822,195.017944,338.98819,227.563171,184.295959,155.293274,223.035873,87.235313,RI
0,0,177.406311,170.836182,366.869202,352.059662,192.083313,420.343903,0,0,0,0,0,0,0,0,0,0,0,0,0,165.124191,306.365784,163.719269,252.958496,348.083313,181.43042,215.928223,160.065613,213.590729,307.026062,173.277237,171.842957,162.603806,292.774658,168.359741,RI
209.303604,284.478485,185.884369,169.36647,410.728607,341.843536,226.061935,445.800415,69.065186,206.816345,68.600288,127.738014,282.072693,242.206528,244.965302,273.585449,139.713989,91.438507,342.953339,275.408783,248.696609,138.22084,324.05246,162.117249,202.054443,337.035614,244.724335,216.113403,194.373352,225.674545,333.289673,228.177567,130.249756,206.009705,357.559784,188.042542,RI
153.583847,248.213623,148.569855,207.884583,389.935883,360.136078,162.003082,401.123413,91.268837,182.537674,91.586021,162.049377,418.186554,236.008469,342.06723,246.758987,165.027267,117.413795,450.530792,266.176636,330.953156,127.440186,273.190399,219.647446,208.216232,278.044952,195.880066,258.141449,178.28067,186.271301,381.540314,242.404617,178.070206,184.358353,192.665512,50.596443,RI
145.086182,0,187.523331,308.729645,364.967133,350.75061,220.843842,463.777954,0,180.601776,184.02446,280.223114,348.726257,365.24649,431.102081,0,0,0,0,0,0,178.731644,302.411957,179.387848,223.680573,370.109436,130.430054,212.60762,163.355438,193.705963,310.850433,238.832581,125.207825,176.173218,332.465027,169.283783,RI
184.764709,267.329376,115.572487,210.535034,425.183502,326.840942,184.764709,432.668457,83.648071,212.143814,167.26326,271.182587,379.817047,353.74707,362.107727,258.089142,163.110397,97.637085,429.308746,251.181213,300.374756,113.406349,295.575714,211.366974,235.478241,331.042297,183.983688,212.758072,183.763428,197.101501,342.794403,203.867599,185.924713,151.990128,238.76767,98.681305,RI
