@relation 'AT: Zones9_15k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.228attr_32-0.225attr_13-0.216attr_20-0.211attr_2-0.202attr_12... numeric
@attribute -0.326attr_18-0.275attr_17+0.269attr_8+0.255attr_3-0.249attr_21... numeric
@attribute 0.315attr_15-0.29attr_31+0.289attr_1-0.273attr_34+0.263attr_12... numeric
@attribute 0.337attr_5-0.3attr_14+0.299attr_23+0.285attr_2-0.277attr_13... numeric
@attribute -0.335attr_10+0.307attr_36+0.302attr_33-0.294attr_13+0.283attr_32... numeric
@attribute 0.439attr_26-0.292attr_6+0.288attr_25+0.287attr_10-0.271attr_28... numeric
@attribute -0.489attr_27-0.301attr_29-0.281attr_30-0.254attr_28-0.237attr_11... numeric
@attribute 0.346attr_32-0.327attr_30+0.305attr_23+0.289attr_12-0.28attr_17... numeric
@attribute '-0.356attr_7-0.347attr_25+0.346attr_33+0.329attr_35+0.29 attr_30...' numeric
@attribute 0.445attr_9-0.344attr_27+0.311attr_29-0.284attr_11+0.262attr_22... numeric
@attribute '-0.445attr_1-0.352attr_33-0.344attr_22+0.302attr_9+0.27 attr_36...' numeric
@attribute '0.47 attr_24-0.363attr_34+0.354attr_1-0.336attr_3-0.278attr_11...' numeric
@attribute 0.638attr_36-0.461attr_34+0.325attr_22-0.234attr_25+0.174attr_19... numeric
@attribute 0.604attr_3-0.344attr_24+0.303attr_29-0.27attr_11-0.233attr_7... numeric
@attribute -0.453attr_11-0.388attr_33-0.284attr_24+0.262attr_9+0.223attr_12... numeric
@attribute -0.714attr_18+0.272attr_9+0.224attr_16+0.203attr_1+0.183attr_19... numeric
@attribute 0.356attr_33+0.273attr_24-0.273attr_16+0.268attr_36-0.259attr_8... numeric
@attribute CLASS {A,AA,ADA,AN,BA,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
2.053525,4.424938,0.981979,-2.715876,-1.583199,1.179917,0.35348,-2.915245,-0.026909,-0.10857,0.186557,0.173425,-0.493519,0.927236,-0.431048,-0.489262,-0.292547,PA
-0.151421,4.203065,1.432557,-0.850714,-0.239694,0.798243,-0.40048,0.494012,0.600993,0.241182,-1.534026,-0.247989,0.646935,0.122304,-1.17669,-0.108252,0.69708,PA
2.285938,4.115097,0.201939,-3.20641,-0.759181,1.157852,0.394432,-2.788668,-0.251385,0.410403,0.287249,0.840634,-1.038092,0.85767,0.221237,-0.236856,-0.474193,PA
2.119535,4.37511,0.839212,-2.727329,-1.501183,1.115163,0.236737,-3.003021,-0.01235,0.051841,-0.020982,0.139835,-0.026801,1.009827,-0.244065,-0.524867,-0.104454,PA
1.727097,4.850828,0.886222,-2.46979,-1.74771,0.967747,0.465164,-2.920872,-0.655875,-0.486205,-0.573403,-0.196171,0.337093,0.145628,-0.008743,-0.36724,0.178546,PA
2.646529,4.061087,0.781371,-2.529987,-1.099516,1.249664,0.458217,-2.716123,0.024323,0.170092,0.527217,-0.309531,-0.280404,1.068593,-0.214138,-0.521001,-0.3656,PA
1.611157,4.935603,0.805162,-2.462796,-1.594244,1.621319,0.229658,-3.16531,-0.57204,-0.053662,-0.414763,0.328182,-0.31784,0.343015,-0.164471,-0.419487,-0.12887,PA
4.083509,2.650939,1.386249,-1.727682,-1.610838,0.754902,0.834958,-1.693071,-0.763257,-0.462279,-0.234723,-0.424269,0.02936,0.635988,-0.250796,0.114002,0.049119,PA
1.992389,4.690241,1.155077,-2.287297,-1.488475,1.256778,0.633773,-2.786203,-0.583577,-0.496012,-0.302011,-0.071662,0.063152,0.317446,0.024771,-0.254369,-0.038525,PA
2.345977,4.330921,1.415234,-2.175369,-1.68076,1.111319,0.656145,-2.603213,-0.50909,-0.566182,-0.256065,-0.384975,0.396012,0.5944,-0.143497,-0.283779,0.084439,PA
2.034261,4.535826,1.097418,-2.297647,-1.737102,1.439517,0.507802,-2.730263,-0.652553,-0.349958,-0.246062,-0.082,0.244916,0.226466,-0.105116,-0.356717,0.071149,PA
2.1803,4.312767,1.45015,-2.400957,-1.734729,1.188525,0.245688,-2.841213,-0.40479,-0.421651,-0.436571,-0.269272,-0.07786,1.001839,-0.319993,-0.257404,-0.166498,PA
1.932776,4.630799,1.001404,-2.552485,-1.418406,1.535931,0.672089,-2.779214,-0.325151,-0.410782,0.155989,0.177862,-0.070094,0.336174,-0.114309,-0.358307,-0.040019,PA
2.082655,4.56813,1.193907,-2.152523,-1.666085,1.480078,0.518757,-2.7573,-0.679532,-0.439431,-0.37319,-0.094978,0.449907,0.269221,0.034871,-0.277716,0.160074,PA
-0.315626,4.002729,0.926328,-0.334197,-1.190329,1.542838,-0.025248,1.210948,1.018106,-0.341458,-1.550314,-0.504161,0.70344,-0.419279,-1.276835,-0.000508,1.076336,PA
2.158299,4.523626,1.403927,-2.26996,-1.397047,1.084861,0.404168,-2.801698,-0.753115,-0.385992,-0.534115,-0.349499,-0.124786,1.05468,0.053689,-0.1248,-0.233875,PA
-0.842919,4.580289,0.902127,-0.584187,-1.029247,1.196713,-0.913622,0.52645,0.430064,0.372931,-1.984278,-0.322725,0.689654,-0.51187,-0.528542,-0.188367,0.626365,PA
1.951987,4.644169,1.145028,-2.243669,-1.730069,1.442667,0.357786,-2.869252,-0.669698,-0.501642,-0.493762,-0.299301,0.363205,0.302531,-0.08444,-0.294138,0.074821,PA
2.492674,4.137413,1.489375,-2.305074,-1.457991,1.241744,0.479068,-2.730469,-0.071336,-0.432669,-0.184389,-0.383501,0.188167,0.90689,-0.12584,-0.257373,-0.218588,PA
2.342494,4.465874,1.50745,-1.880095,-1.634341,1.021932,0.475772,-2.685128,-0.915901,-0.519606,-0.510184,-0.314501,0.515502,0.353215,-0.073715,-0.221301,0.103307,PA
2.655655,4.019491,1.601051,-2.165302,-1.443321,1.268457,0.533437,-2.570231,-0.392156,-0.350797,-0.058974,-0.32477,-0.211671,0.983937,-0.327025,-0.222035,-0.307245,PA
1.766625,4.781772,0.740989,-2.518687,-1.679843,1.352988,0.69431,-2.762315,-0.491791,-0.50606,-0.241524,-0.103859,-0.018238,-0.058039,0.101668,-0.297369,0.091349,PA
2.121994,4.406372,1.430881,-2.306246,-1.611105,1.557488,0.309702,-2.854308,-0.480587,-0.526879,-0.256146,-0.086141,0.448298,0.462439,-0.401936,-0.356396,-0.103103,PA
0.097824,3.867363,1.36669,-0.789703,-0.384266,1.34128,-0.583903,0.48774,0.808754,0.46439,-1.555022,-0.484743,0.776842,0.392899,-1.278736,-0.09777,0.588723,PA
2.129696,4.475329,1.023115,-2.318027,-1.600735,1.339834,0.444923,-2.718888,-0.693734,-0.292011,-0.162525,-0.195917,0.191817,0.186245,-0.107021,-0.363445,0.046689,PA
2.158741,4.495771,1.239542,-2.047739,-1.830412,1.416371,0.538673,-2.717785,-0.687889,-0.465686,-0.543106,-0.178508,0.419614,0.121498,-0.068527,-0.279802,0.037412,PA
2.340462,4.328516,1.537592,-2.054658,-1.667029,1.464687,0.334997,-2.813657,-0.482124,-0.373183,-0.442452,-0.401484,0.497257,0.668575,-0.224535,-0.323745,-0.100458,PA
1.587497,4.820691,0.661384,-2.632262,-1.945304,1.451065,0.328924,-3.011604,-0.365607,-0.285851,-0.586234,-0.29216,0.145659,0.055596,0.035599,-0.418363,0.048303,PA
2.146519,4.419507,1.555607,-2.220184,-1.641417,1.542708,0.304184,-2.846698,-0.602852,-0.33427,-0.347545,-0.084763,0.295522,0.61585,-0.351854,-0.345203,-0.204808,PA
1.694076,4.805527,0.891392,-2.341979,-2.091174,1.359237,0.335655,-2.917071,-0.697455,-0.388927,-0.743145,-0.438542,0.467167,0.043694,0.011899,-0.39462,0.229569,PA
1.941828,4.5246,0.661225,-2.530929,-1.810031,1.530168,0.443387,-2.860824,-0.261422,-0.233624,-0.416216,-0.190685,0.130303,0.04592,0.061783,-0.377514,0.037286,PA
2.226042,4.282349,0.960164,-2.859002,-0.89317,1.204291,0.410387,-2.782498,-0.464417,0.001634,0.048627,0.198803,-0.583845,1.014926,0.022673,-0.218913,-0.528314,PA
0.602683,3.81948,1.230713,-0.887181,-0.923036,1.273413,-0.402605,0.101174,0.444652,0.472858,-1.284687,-0.182728,1.06148,-0.071829,-0.988327,-0.3016,0.209978,PA
2.02923,4.448733,0.841148,-2.55588,-1.567989,1.545119,0.418869,-2.797414,-0.398755,-0.278343,-0.11625,-0.05146,0.350634,0.061786,0.002419,-0.384596,0.083362,PA
-0.317767,4.350783,0.546479,-1.248665,-0.54773,1.454642,-0.254568,0.153267,0.93717,0.757634,-1.721432,-0.150452,0.506321,-0.223041,-1.12502,-0.190454,0.651557,PA
2.270564,4.267632,0.999136,-2.530606,-1.461461,1.243078,0.205968,-2.84444,-0.419635,-0.020095,-0.047203,-0.178315,-0.550868,0.810285,-0.399744,-0.380596,-0.383079,PA
1.823424,4.537131,0.449756,-2.747581,-1.731804,1.632536,0.482694,-2.713617,-0.56668,-0.212923,-0.11099,-0.195596,0.045699,-0.124597,0.027724,-0.425546,0.11963,PA
1.851322,4.670951,0.70759,-2.446438,-1.862891,1.342239,0.386832,-2.891497,-0.520512,-0.302628,-0.47333,-0.273503,0.111534,-0.021939,-0.059433,-0.398736,0.133217,PA
1.791644,4.68262,0.840796,-2.53997,-1.732173,1.406367,0.521151,-2.789004,-0.645976,-0.380773,-0.383419,-0.143309,0.44906,-0.125442,0.047017,-0.390753,0.113996,PA
2.470316,4.036158,1.053454,-2.507157,-1.4763,1.530368,0.539626,-2.610136,-0.154211,-0.276696,0.124871,-0.102893,0.031125,0.566563,-0.180307,-0.329236,0.00116,PA
1.68152,4.677616,0.60923,-2.720584,-1.927688,1.534625,0.448985,-2.813173,-0.482642,-0.299443,-0.274731,-0.314915,0.208267,0.049047,-0.012073,-0.455343,0.219347,PA
2.315556,4.213216,0.843404,-2.448745,-1.46775,1.786247,0.49229,-2.707197,-0.150275,-0.267511,0.108801,-0.114836,0.285298,0.101811,-0.06787,-0.392836,-0.067066,PA
2.472943,4.140295,1.069208,-2.432857,-1.334187,1.226713,0.447672,-2.674105,-0.424225,-0.087892,-0.04586,-0.076617,-0.441979,1.024894,-0.177587,-0.271606,-0.301534,PA
1.999145,4.488911,0.774363,-2.555072,-1.606959,1.648799,0.514624,-2.805368,-0.23442,-0.295145,-0.163628,-0.173785,0.406499,0.097733,0.07824,-0.409359,0.052496,PA
2.029071,4.438394,1.007872,-2.694625,-1.463727,1.208655,0.41694,-2.889847,-0.235565,-0.279201,-0.199903,0.155248,-0.251021,0.617044,-0.1764,-0.309826,-0.154213,PA
2.439479,4.068442,1.247788,-2.544204,-1.504326,1.171766,0.376507,-2.736865,-0.129936,-0.19541,-0.081517,-0.077165,-0.223486,1.077313,-0.222303,-0.292994,-0.23263,PA
2.212031,4.328855,0.993237,-2.452659,-1.624754,1.37595,0.426859,-2.832417,-0.19622,-0.190265,-0.179558,-0.003283,-0.107499,0.633002,-0.222758,-0.382745,-0.033477,PA
1.659795,4.895429,1.018395,-2.447869,-1.617381,1.459042,0.465548,-2.934096,-0.659893,-0.620161,-0.521929,-0.283303,0.287852,0.134803,0.097882,-0.249591,0.124638,PA
2.581369,3.874937,1.32544,-2.450654,-1.523915,1.417593,0.139954,-2.75996,-0.41298,0.203503,-0.161871,0.288667,-0.071041,1.254758,-0.319362,-0.353747,-0.228471,PA
2.018568,4.459892,0.939007,-2.500503,-1.644595,1.354284,0.368216,-2.870905,-0.389772,-0.355431,-0.645146,-0.174375,0.239381,-0.064933,0.161991,-0.217199,-0.182929,PA
2.399191,4.137619,1.217583,-2.530442,-1.365285,1.254055,0.419196,-2.672735,-0.387233,-0.236924,-0.131241,-0.343641,-0.402876,1.031068,-0.182761,-0.228852,-0.391392,PA
2.527341,4.073947,1.361004,-2.466308,-1.164979,1.274216,0.495961,-2.655713,-0.412759,-0.133729,0.147106,0.430314,-0.142446,1.136737,-0.151268,-0.2417,-0.227753,PA
2.215948,4.205498,0.851345,-2.939994,-1.254913,1.341978,0.33571,-2.830344,0.054951,0.015405,0.49293,0.01998,-0.584048,0.867218,-0.366106,-0.480374,-0.418244,PA
2.114697,4.319982,0.492728,-2.911852,-1.279654,1.696993,0.594595,-2.772943,0.246299,-0.18834,0.631161,0.080022,-0.22837,0.180474,-0.195943,-0.501677,-0.125337,PA
1.878281,4.73897,1.10185,-2.601965,-1.302301,1.04566,0.339743,-2.99026,-0.429345,-0.314954,0.002106,-0.114976,-0.166436,0.655585,-0.258663,-0.406,-0.266131,PA
2.117226,4.520528,0.650543,-2.475815,-1.337519,1.409396,0.671008,-2.737487,-0.365185,-0.348916,-0.146428,-0.027065,0.066336,0.155588,0.314125,-0.218751,0.094721,PA
1.991443,4.479755,0.531074,-2.827247,-1.176354,1.836004,0.460484,-2.872407,-0.06854,0.000532,0.52212,0.081267,-0.301543,0.206232,-0.280933,-0.564335,-0.330085,PA
2.229487,4.337307,0.928217,-2.729761,-1.159721,1.084738,0.480578,-2.747744,-0.311923,-0.137784,0.214788,-0.079472,-0.692618,0.921787,-0.220872,-0.321429,-0.42568,PA
1.7725,4.663062,0.668362,-2.667381,-1.716928,1.607711,0.528714,-2.818088,-0.369989,-0.227874,0.024268,0.052093,0.350473,0.096195,-0.060693,-0.538751,0.143056,PA
2.615708,3.781278,1.027858,-2.93387,-1.002997,1.453405,0.354418,-2.652875,0.090642,-0.006466,0.499296,-0.083642,-0.484505,0.877811,-0.242617,-0.326213,-0.573178,PA
2.152344,4.366962,1.066536,-2.58649,-1.392458,1.417963,0.555869,-2.807086,-0.131108,-0.425669,-0.048159,0.156022,0.097038,0.194184,-0.115706,-0.301597,-0.079805,PA
2.253722,4.311145,1.178173,-2.461154,-1.554948,1.149861,0.467241,-2.784108,-0.153415,-0.403036,-0.348883,-0.411113,-0.180487,0.858759,-0.10812,-0.250681,-0.230596,PA
2.192699,4.303913,0.626238,-2.41894,-1.763024,1.671924,0.457974,-2.708996,-0.3226,-0.171437,-0.070314,-0.062937,0.120375,-0.059885,-0.128837,-0.447203,0.021396,PA
2.80383,3.852558,1.300972,-2.389214,-1.084237,1.164748,0.551049,-2.571862,-0.335748,-0.127056,0.013379,0.242719,-0.217898,1.130816,-0.079805,-0.16418,-0.240424,PA
2.324554,4.079912,0.88946,-2.750758,-1.347475,1.840425,0.312247,-2.852681,0.281497,-0.049676,0.361549,-0.023868,0.374782,0.217619,-0.22185,-0.537234,-0.381986,PA
2.72476,3.7226,0.943806,-2.904351,-0.775801,1.396075,0.324542,-2.645458,-0.099117,0.088866,0.462494,0.202299,-0.407131,0.871901,-0.107316,-0.257736,-0.531747,PA
2.180366,4.407464,1.236254,-2.440056,-1.516057,1.250522,0.382462,-2.869513,-0.316167,-0.187141,-0.07029,-0.066583,-0.068139,0.825362,-0.386539,-0.439201,-0.137362,PA
1.867934,4.65539,0.79246,-3.028586,-0.884766,0.820425,0.5267,-2.895981,-0.449864,-0.232272,0.071032,0.495717,-0.854978,0.85634,0.079946,-0.166247,-0.366239,PA
2.181369,4.318551,1.128553,-2.514563,-1.28986,1.683747,0.366931,-2.832046,-0.481219,-0.223744,-0.175542,0.098837,-0.072106,0.293995,-0.19284,-0.272264,-0.265293,PA
2.378386,4.250183,1.430341,-2.477142,-1.147932,1.248263,0.352205,-2.863909,-0.251444,-0.117877,-0.062437,-0.042782,-0.224372,1.138163,-0.166966,-0.283906,-0.416037,PA
1.780893,4.612554,0.519134,-2.931031,-1.239433,1.848202,0.157434,-3.078804,-0.177755,0.170032,0.296437,0.009219,-0.49307,0.249725,-0.331903,-0.582131,-0.463429,PA
2.397379,4.174107,1.217979,-2.457942,-1.24491,1.564363,0.686538,-2.645258,-0.126605,-0.493525,0.043517,0.147448,0.090997,0.27969,-0.00154,-0.197087,-0.213072,PA
2.379453,4.230742,1.187254,-2.608324,-1.032729,1.120037,0.484717,-2.721375,-0.490883,-0.07443,0.128604,0.293665,-0.526484,1.058021,-0.136083,-0.236511,-0.344783,PA
2.259746,4.282961,0.984245,-2.491578,-1.424746,1.663545,0.616634,-2.751424,-0.00477,-0.359939,0.087642,0.155095,0.119256,0.156028,-0.093171,-0.338023,-0.124929,PA
2.186805,4.287516,0.551607,-2.738777,-1.460656,1.544902,0.514946,-2.79338,0.202004,-0.150952,0.335115,-0.049013,-0.186241,0.098737,-0.196837,-0.496117,-0.204259,PA
2.814959,3.841572,1.43414,-2.402465,-0.985675,1.106271,0.508409,-2.637294,-0.259959,-0.200331,-0.11915,0.20423,-0.089178,0.927344,-0.035756,-0.113918,-0.378492,PA
2.149943,4.337204,1.129681,-2.611743,-1.415808,1.569237,0.483972,-2.808406,-0.104027,-0.329452,0.064639,-0.020504,0.033587,0.4893,-0.18668,-0.359328,-0.121221,PA
2.333063,4.242532,1.084667,-2.559855,-1.241697,1.451767,0.606076,-2.725751,0.003898,-0.345379,0.220485,-0.037375,-0.034331,0.40561,-0.151481,-0.342163,-0.308401,PA
2.182638,4.122932,0.731279,-2.968646,-1.40893,1.996058,0.472179,-2.719233,0.326681,-0.109396,0.737823,-0.036577,-0.123086,0.355793,-0.291499,-0.545708,-0.273079,PA
3.207786,3.801381,0.065685,-2.135948,-0.617287,1.765463,0.558823,-2.623317,0.052759,0.71107,0.852907,0.000724,-0.321788,0.900963,0.097072,-0.563558,-0.359106,PA
2.429962,3.961932,0.870667,-2.6972,-1.315484,1.953643,0.428302,-2.649205,-0.041037,-0.159956,0.388494,-0.056067,0.062425,0.19926,-0.214526,-0.404259,-0.184268,PA
2.131923,4.394202,1.179363,-2.491596,-1.331655,1.737658,0.481442,-2.749557,-0.552668,-0.167216,-0.024235,-0.011992,-0.294304,0.535166,-0.157166,-0.285475,-0.273795,PA
2.227907,4.442295,1.382984,-2.303977,-1.436094,1.145249,0.342387,-2.853411,-0.561858,-0.275977,-0.138898,-0.101459,-0.058863,0.976238,-0.358728,-0.351142,-0.139405,PA
2.515658,3.991308,1.12476,-2.763833,-1.090719,1.357646,0.38451,-2.749535,0.021227,0.092365,0.382352,0.093643,-0.40851,1.274782,-0.240159,-0.391227,-0.450753,PA
2.501924,4.041284,1.212943,-2.571966,-1.297041,1.261233,0.483483,-2.620111,-0.237081,-0.207257,0.082634,-0.344324,-0.470777,1.148081,-0.236458,-0.268018,-0.420899,PA
2.205343,4.336373,1.126355,-2.468397,-1.302233,1.786727,0.578765,-2.752581,-0.194398,-0.42301,0.030084,0.159745,0.20189,0.11842,-0.003568,-0.264214,-0.241336,PA
2.377839,4.255686,1.474383,-2.470391,-1.056777,1.296054,0.483874,-2.688001,-0.571546,-0.263698,0.121594,0.000049,-0.220057,1.047835,-0.173366,-0.225589,-0.378362,PA
2.433277,4.148737,1.174531,-2.59701,-1.00002,1.423875,0.426148,-2.743629,-0.266867,-0.255162,0.098236,-0.108417,-0.10019,0.913005,-0.017264,-0.215944,-0.323962,PA
2.266248,4.272253,0.991896,-2.858258,-0.767599,1.144938,0.580512,-2.702402,-0.554806,-0.101501,0.058957,0.656543,-0.482246,1.241103,0.253461,-0.083438,-0.250277,PA
2.624262,3.912284,0.32274,-2.927728,-0.730791,1.699597,0.486469,-2.684794,0.395154,0.113794,1.064172,0.026,-0.199783,-0.052909,-0.206894,-0.56212,-0.612892,PA
2.546303,4.073681,1.305993,-2.424745,-1.308055,1.239397,0.419013,-2.701772,-0.305913,0.002575,0.118401,0.038758,-0.304867,1.291846,-0.302127,-0.353572,-0.307651,PA
2.512893,4.104329,1.346378,-2.506571,-1.200855,1.202695,0.452632,-2.761539,-0.130739,-0.070441,0.19082,0.155561,-0.305571,1.20182,-0.317328,-0.355498,-0.32998,PA
2.601575,4.08906,1.323761,-2.401886,-0.988576,1.269282,0.584391,-2.572525,-0.541926,-0.218547,0.120667,-0.054942,-0.15709,1.042938,-0.009296,-0.174724,-0.311805,PA
2.401816,4.151732,0.823305,-2.808697,-1.037787,1.202999,0.30386,-2.844,-0.03881,0.208312,0.485607,0.092535,-0.673578,1.02831,-0.308881,-0.460211,-0.541134,PA
2.196011,4.249413,0.963465,-2.664768,-1.453174,1.619565,0.542187,-2.70533,-0.128417,-0.279392,0.243815,0.086133,-0.106709,0.204256,-0.251014,-0.392132,-0.178967,PA
1.811553,4.662755,1.410942,-2.487931,-1.774739,1.18426,0.120966,-3.048097,-0.575618,-0.405074,-0.486143,-0.181723,-0.053582,0.829838,-0.436142,-0.354066,-0.104206,PA
2.556723,4.110959,1.48503,-2.267521,-1.308799,1.167696,0.472877,-2.671452,-0.40922,-0.378104,-0.171536,-0.161971,0.041895,0.954833,-0.186879,-0.20285,-0.262209,PA
2.068492,4.372129,1.104841,-2.520147,-1.61258,1.751156,0.340888,-2.873082,-0.259922,-0.337091,-0.236262,-0.03135,0.567781,0.220047,-0.091089,-0.375241,-0.055,PA
2.279444,4.259256,1.45353,-2.439777,-1.457875,1.293834,0.337318,-2.782673,-0.43373,-0.351852,-0.286541,-0.274607,0.063526,1.065172,-0.186026,-0.247365,-0.255717,PA
2.124243,4.487502,0.985564,-2.678821,-1.132448,1.24961,0.351106,-2.917767,-0.163864,-0.074227,0.310237,-0.254953,-0.38455,0.96173,-0.300005,-0.475005,-0.497793,PA
2.350983,4.358709,1.044569,-2.444714,-1.169153,0.764401,0.342924,-2.857276,-0.558506,-0.067183,-0.269388,0.147497,-0.404986,1.104474,0.071853,-0.178108,-0.235639,PA
2.390973,4.150537,1.637951,-2.285236,-1.483871,1.296184,0.31588,-2.677236,-0.819483,-0.398449,-0.452858,-0.065238,0.288738,1.010408,-0.133149,-0.139909,-0.089255,PA
2.395917,4.334973,1.531716,-1.801942,-1.813292,1.616043,0.399964,-2.709066,-0.775111,-0.306795,-0.523338,-0.380263,0.693003,0.537028,-0.199129,-0.352748,-0.033448,PA
2.239901,4.438781,1.198946,-2.511354,-0.962854,1.021169,0.39823,-2.844463,-0.731941,-0.098501,-0.156502,0.435731,-0.279624,1.062502,0.077351,-0.158826,-0.25481,PA
2.367729,4.408931,1.060581,-2.171023,-1.265125,1.59382,0.629823,-2.729872,-0.330504,-0.229365,0.193234,0.076087,0.306272,0.465254,-0.018087,-0.371867,-0.052583,PA
2.192619,4.375083,1.312966,-2.321615,-1.535772,1.661656,0.305898,-2.878061,-0.358175,-0.29692,-0.121513,-0.110514,0.393647,0.493885,-0.306323,-0.413207,-0.115642,PA
2.30551,4.265841,1.61755,-2.354293,-1.46754,1.227378,0.343636,-2.777743,-0.487446,-0.471257,-0.294145,-0.306443,0.140793,0.924569,-0.309392,-0.241935,-0.270867,PA
2.138935,4.387662,1.228,-2.422938,-1.57373,1.496175,0.353336,-2.870278,-0.348263,-0.354667,-0.185519,0.04291,0.4488,0.373443,-0.242504,-0.384171,-0.013165,PA
2.283289,4.363372,1.307198,-2.42387,-1.212517,1.113445,0.342965,-2.856967,-0.524672,-0.242432,-0.31811,-0.054373,-0.062953,1.060205,-0.01212,-0.195289,-0.256736,PA
1.684588,4.843927,0.676857,-2.439551,-1.782598,1.53918,0.449005,-2.939445,-0.493519,-0.338182,-0.696728,-0.423631,0.252795,-0.101499,0.345029,-0.293604,0.021804,PA
1.839876,4.768112,1.332177,-2.155016,-1.895437,1.467644,0.345022,-2.940247,-0.67712,-0.414772,-0.553807,-0.242402,0.323561,0.378012,-0.252741,-0.397761,-0.06445,PA
2.628379,3.981538,1.367079,-2.399014,-1.284422,1.207157,0.391414,-2.696633,-0.303433,-0.110958,-0.002127,0.058683,-0.205756,1.100783,-0.280408,-0.275442,-0.280789,PA
2.407076,4.157791,0.9976,-2.701914,-1.099606,1.039997,0.573856,-2.687188,-0.216462,-0.223948,0.00518,0.164658,-0.458501,1.100563,0.040794,-0.171377,-0.285247,PA
-0.529761,4.135113,1.200349,-0.697535,-0.538484,1.419937,-0.438774,0.823198,0.544708,0.322318,-2.071277,-0.083321,0.801787,0.143869,-1.780375,0.078504,0.817899,PA
1.796908,4.901872,1.069324,-2.164479,-1.646191,1.490092,0.564919,-2.838204,-0.783338,-0.475487,-0.316947,-0.156999,0.424607,0.013436,0.034942,-0.363731,0.057927,PA
2.368711,4.203682,1.327065,-2.347754,-1.608175,1.149888,0.387407,-2.750136,-0.431136,-0.324472,-0.335034,-0.101118,0.023762,0.989142,-0.249587,-0.269883,-0.049896,PA
2.095674,4.422112,1.049671,-2.720874,-1.281844,1.00817,0.24587,-2.95518,-0.35912,-0.145329,-0.111224,0.235661,-0.218865,1.012816,-0.15799,-0.312508,-0.175217,PA
2.166045,4.397661,0.862862,-2.344235,-1.663176,1.514725,0.438577,-2.817463,-0.314158,-0.297062,-0.365959,-0.075826,0.272491,0.023799,0.052532,-0.312723,0.016122,PA
2.603795,4.05703,1.428605,-2.195295,-1.528242,1.231777,0.397107,-2.719378,-0.276992,-0.233289,-0.172387,-0.21374,0.1233,1.063982,-0.360253,-0.349364,-0.140283,PA
2.051783,4.570079,1.096448,-2.59323,-1.238272,1.046649,0.502408,-2.842692,-0.484092,-0.345096,0.013057,0.136075,-0.402513,0.948437,-0.176763,-0.275716,-0.113701,PA
2.529961,4.203017,1.208863,-2.345467,-1.126056,1.258202,0.468766,-2.711632,-0.408387,0.016328,0.180424,-0.081297,-0.295882,1.087678,-0.17356,-0.342847,-0.393989,PA
2.702265,3.904778,1.509374,-2.24526,-1.511419,1.146188,0.354125,-2.68788,-0.232854,-0.269867,-0.314485,-0.201691,0.119595,0.958927,-0.272011,-0.243108,-0.263287,PA
2.294767,4.283907,1.241766,-2.348837,-1.492264,1.492345,0.343291,-2.862291,-0.270156,-0.223881,-0.201613,-0.10401,-0.046666,0.633366,-0.330326,-0.351915,-0.227435,PA
2.008679,4.483964,0.994953,-2.456947,-1.798734,1.365832,0.431684,-2.771134,-0.528855,-0.260298,-0.227415,-0.174392,0.50041,0.197779,-0.190067,-0.501315,0.099085,PA
2.304827,4.306811,1.165307,-2.48278,-1.331627,1.060736,0.440893,-2.794294,-0.397983,-0.180519,-0.188169,0.114314,-0.396161,1.096086,-0.148822,-0.243466,-0.254339,PA
2.544542,3.984447,0.757419,-2.83572,-0.90951,1.325333,0.421367,-2.676454,-0.193767,0.198908,0.541112,0.251847,-0.439869,1.1316,-0.098839,-0.37643,-0.35375,PA
2.077373,4.412398,0.963141,-2.488545,-1.580374,1.73408,0.533721,-2.762555,-0.267316,-0.401511,-0.084159,-0.055882,0.299866,0.0375,-0.095689,-0.365717,-0.083656,PA
2.292213,4.287675,1.293052,-2.121174,-1.683594,1.760669,0.229381,-2.909298,-0.441911,-0.187545,-0.554021,-0.098639,0.117588,0.460849,-0.254669,-0.293404,-0.171549,PA
2.248575,4.255294,1.065011,-2.523865,-1.42221,1.61707,0.503388,-2.806026,-0.065618,-0.332491,-0.111454,0.165001,0.317484,0.184049,-0.033796,-0.31565,-0.147683,PA
2.192022,4.384642,1.201809,-2.628314,-1.241133,1.131362,0.459345,-2.816069,-0.295548,-0.210568,0.04846,0.07998,-0.483955,1.127665,-0.157771,-0.271846,-0.289761,PA
2.892006,3.610004,0.53843,-3.093434,-0.360924,1.495693,1.062548,-2.214612,-0.200855,0.246876,0.890074,1.095991,-1.054566,1.491491,0.481872,-0.02681,-0.30456,PA
2.228124,4.446143,1.218434,-2.622095,-0.793486,1.100852,0.510396,-2.795888,-0.615128,-0.163285,0.079032,0.368685,-0.357654,1.13277,0.104221,-0.158222,-0.328349,PA
