@relation 'AT: frechetCheckA - Copy-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.569attr_4-0.516attr_2-0.514attr_6-0.314attr_5-0.199attr_1... numeric
@attribute -0.671attr_3-0.583attr_1+0.314attr_4+0.248attr_6-0.171attr_2... numeric
@attribute '-0.715attr_5+0.47 attr_2-0.284attr_1+0.276attr_3+0.259attr_6...' numeric
@attribute -0.51attr_6-0.449attr_5+0.444attr_1+0.382attr_4-0.365attr_3... numeric
@attribute '0.551attr_6-0.535attr_2+0.52 attr_1-0.374attr_5-0.026attr_3...' numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-0.271787,-0.213209,-0.281646,0.676667,-0.498514,RA
-1.004872,-0.419791,-0.179912,0.308695,0.396312,RA
-1.373988,-0.081009,-0.619385,-0.053408,-0.080243,RA
-0.078485,-0.151703,-0.477413,0.477593,-0.612715,RA
-0.169077,-0.15279,-0.800606,0.517792,-0.535667,RA
-0.005241,-0.35865,-0.371786,0.276844,-0.390373,RA
0.277381,-0.358695,-0.590772,0.660382,-0.498296,RA
-0.109944,-0.112078,-0.906529,1.024704,-0.967841,RA
0.765235,0.66735,0.766348,2.656581,-0.05887,RA
0.931379,0.731885,0.932034,2.659781,0.042719,RA
1.293583,0.661241,1.343251,3.033771,-0.063129,RA
-0.161136,0.050366,0.839297,1.722315,0.187673,RA
-0.095026,-0.103731,0.602721,1.447669,-0.074484,RA
0.34544,0.468426,0.641312,2.092161,-0.152889,RA
0.639191,0.333206,0.687853,2.478817,-0.144025,RA
-0.09692,0.485096,-0.113633,1.585284,-0.206423,RA
-0.636413,-0.382067,-0.680451,0.578094,-0.765989,RA
-0.910394,0.405253,0.061426,0.983799,0.158358,RA
-1.356847,0.941893,1.220693,0.858263,1.121436,RA
-0.62218,0.244521,-0.07368,0.449979,0.948258,RA
-1.12223,0.20716,-0.8306,0.054812,0.543399,RA
-0.672036,0.779138,-0.908639,0.109194,0.755849,RA
1.248963,1.195993,0.879972,3.41974,-0.027465,RA
-0.513516,-1.172456,0.165439,0.367303,-0.783202,RA
-0.402682,-0.051037,-0.684506,0.873564,-0.709463,RA
0.23469,0.753184,0.723592,2.325429,0.132165,RA
0.156789,0.918962,0.760737,2.596196,0.174424,RA
0.499556,0.400645,1.030646,2.191201,-0.078602,RA
0.742995,0.232937,1.032874,2.430445,-0.120154,RA
0.907347,0.253894,1.031375,2.535231,-0.15303,RA
0.822703,0.429553,1.073858,2.476753,-0.193597,RA
0.505379,0.516563,0.437168,1.868305,0.012011,RA
-0.004207,-0.385635,-0.348741,0.968334,-1.033378,RA
-0.430395,-0.134149,-0.119106,0.621082,-0.289996,RA
-0.085538,-0.250759,-0.911263,1.05129,-0.91329,RA
-0.155252,0.045167,-0.591856,1.23961,-0.859359,RA
1.778636,2.178218,0.813225,4.575269,0.171333,RA
1.709277,1.92249,0.973152,4.64986,0.085742,RA
1.014123,0.692465,0.940973,2.899612,-0.012444,RA
0.160242,0.309016,0.779173,1.96109,0.103223,RA
0.275234,0.405654,0.660688,1.798707,0.060452,RA
0.178172,0.316242,0.643977,1.921184,0.047725,RA
-0.214596,-0.126328,-0.367722,0.603177,-0.541031,RA
1.231247,1.35348,0.809222,3.446755,0.080147,RA
-0.905049,0.365657,-0.835005,0.277087,0.472854,RA
-0.217864,-0.014082,-0.192429,0.912614,-0.400905,RA
0.782891,0.483121,1.050392,2.475889,0.056707,RA
1.188382,0.604778,0.923156,2.770067,-0.052948,RA
-0.318008,0.119324,-0.567931,0.929242,-0.585582,RA
1.503278,0.798958,1.112958,3.246073,0.08217,RA
0.028226,0.110398,-0.390346,0.989507,-0.355092,RA
0.767381,1.218857,1.266287,2.357345,0.561709,RA
-0.239184,0.110817,0.193956,0.848518,-0.348563,RA
-0.055741,0.210401,-0.464585,0.916354,-0.493756,RA
0.050689,0.153277,0.519615,-0.058547,0.671428,RI
0.739521,-1.0009,-0.136706,0.585349,-0.634655,RI
-0.530339,-0.262909,0.117495,-0.065154,0.49524,RI
-0.511919,-0.119712,0.387163,0.066739,0.751861,RI
-0.810478,-0.142269,-0.148802,0.141557,0.489985,RI
-0.632855,-0.091482,0.174992,0.065882,0.733265,RI
-0.514474,0.060925,-0.471059,-0.191253,0.407347,RI
-0.662569,-0.355082,-0.00465,-0.029074,0.304636,RI
-0.647494,-0.024766,0.385231,-0.137502,0.411778,RI
-0.626273,-0.682015,0.453811,-0.499337,0.61785,RI
-0.535464,-0.10395,0.179498,0.037951,0.65512,RI
-0.653523,0.119524,0.253655,-0.15989,0.737616,RI
-0.054923,-0.381618,-0.103959,-0.164888,0.425901,RI
-0.536561,-0.369023,-0.233414,-0.190125,0.407794,RI
-0.095842,-0.453145,-0.150178,0.172243,0.004478,RI
-0.637379,0.08135,0.016404,-0.115165,0.764662,RI
-0.019454,-0.260648,0.100756,0.319223,0.151218,RI
-0.412315,-0.288581,-0.160266,-0.177519,0.478287,RI
-1.030783,0.160042,0.147236,-0.191948,0.738935,RI
0.085134,-0.230029,-0.384057,0.260302,-0.039256,RI
-0.615853,-0.759147,0.427291,-0.568733,0.704971,RI
-0.542334,0.049201,0.183433,0.212294,0.634084,RI
0.144361,-0.22123,-0.003394,0.294408,0.109184,RI
-0.969407,0.125431,-0.154153,-0.315976,0.586188,RI
-0.162496,-0.738092,0.119448,0.11697,-0.169133,RI
-0.395919,-0.125397,-0.221168,0.212707,0.028073,RI
-0.066558,-0.524238,-0.31851,0.256333,0.221905,RI
-0.543391,-0.017553,0.255254,0.123329,0.531515,RI
-0.35335,-0.269527,-0.170192,0.030572,0.387955,RI
-0.056362,-0.324209,-0.346777,0.278745,0.010569,RI
-0.75767,-0.878189,0.432969,-0.728994,0.511356,RI
-0.270383,-0.354223,0.674469,-0.273284,0.981362,RI
0.3466,-0.365222,-0.656192,0.178058,0.147977,RI
-0.841581,-0.717914,0.336943,-0.473608,0.385643,RI
-0.597543,-0.177376,0.021171,0.451259,-0.149043,RI
-0.238709,-0.853266,0.572632,0.401539,-0.034485,RI
-0.530646,-0.325697,-0.438857,0.236425,0.016922,RI
-1.027227,-0.081399,-0.113363,0.36722,-0.142398,RI
0.543685,-0.717889,-0.143313,0.414307,-0.379302,RI
0.061564,-0.089125,0.204486,0.493769,0.428634,RI
0.59007,-0.427139,-0.600872,0.136879,0.103853,RI
-0.419168,-0.269801,-0.087585,0.482162,-0.140399,RI
-0.232001,-0.372333,-0.38387,0.448853,-0.301257,RI
0.138461,-0.165102,-0.521497,0.491487,-0.05502,RI
-0.650355,-0.471693,0.163827,-0.364889,0.313256,RI
0.584822,-0.19267,-0.30859,0.327388,0.069926,RI
-0.184188,-0.199905,0.057972,0.530259,0.09832,RI
-0.289878,0.26951,0.593065,-0.00368,1.181506,RI
-0.628133,-0.250091,0.274739,0.256497,0.681233,RI
0.448733,-0.471227,-0.527056,0.269678,0.006885,RI
0.418893,-1.144846,0.02008,-0.011976,-0.359696,RI
0.119819,-0.218091,-0.443081,0.432754,0.074205,RI
1.062881,-0.421585,-0.599839,0.195134,0.175037,RI
0.82626,-0.298284,-0.458176,0.168019,0.197071,RI
-0.12483,-1.213442,0.144399,-0.153216,-0.234395,RI
-0.399946,0.044307,0.079502,-0.227534,0.753877,RI
1.700071,-0.899334,0.071816,0.73191,-0.174454,RI
0.96986,-0.277502,-0.077331,0.402756,0.408824,RI
-0.596338,0.015499,0.071147,-0.218381,0.823322,RI
0.89524,-1.530218,0.049157,-0.109518,-0.352892,RI
-0.684006,1.262378,0.297721,-0.189731,0.180051,RI
0.585411,-0.666906,-0.295588,0.263427,-0.38162,RI
-0.386965,-0.68636,0.308825,-0.448814,0.631094,RI
0.812429,-0.65975,-0.560416,0.39726,-0.671906,RI
-0.34558,-0.230548,0.303501,0.039688,0.537045,RI
-0.438684,-0.015554,-0.256271,-0.433193,0.777232,RI
-0.14457,0.01373,-0.101539,-0.117259,0.512287,RI
-0.245129,-0.181265,0.405351,-0.527932,0.609566,RI
1.228416,-0.572242,0.249972,0.787932,-0.130455,RI
0.083901,-0.142183,-0.167715,0.267732,0.170782,RI
-0.402331,0.01783,-0.200493,-0.052111,0.613436,RI
-0.298126,-0.349162,0.188889,0.16373,0.576398,RI
-0.953678,-0.015879,0.173873,0.044797,0.203893,RI
-0.534148,-0.527695,0.216952,-0.042902,0.096521,RI
-0.832166,-0.667385,0.502587,-0.475945,0.780888,RI
-0.685376,-0.69057,0.699509,-0.471684,0.531965,RI
0.553263,-0.469266,-0.637526,0.005948,0.010229,RI
-0.581018,-0.47445,-0.005663,-0.544972,0.589528,RI
-0.769851,-0.802138,0.519184,-0.425872,0.629449,RI
-0.696712,-0.75233,0.35042,-0.653557,0.621814,RI
-0.088753,0.217419,0.085375,-0.256777,0.747291,RI
-0.103698,-0.27054,-0.132756,0.102492,0.08237,RI
0.136312,-0.606832,-0.364796,-0.070158,0.041224,RI
-0.858574,0.083338,0.088589,-0.142804,0.763972,RI
-0.112682,-0.114383,0.592294,0.266305,0.705355,RI
-0.786098,0.201898,0.079623,-0.340911,0.685555,RI
-0.43992,0.037407,-0.280565,-0.43986,0.7167,RI
-0.238523,-0.051762,-0.171934,0.064473,0.276105,RI
0.361067,-0.524166,-0.114213,-0.056586,-0.002236,RI
0.267703,-0.263175,0.022164,0.085057,0.363058,RI
0.343638,-1.255964,0.276855,-0.150923,-0.321877,RI
-0.17199,-0.117656,-0.270666,-0.478397,0.622506,RI
0.143312,-0.36564,-0.015919,0.30695,0.267548,RI
0.624118,-0.507164,-0.350617,0.098477,0.335092,RI
0.212794,-0.454283,-0.555257,-0.119654,0.110789,RI
1.15286,-1.329075,-0.209304,0.038314,-0.311325,RI
0.604783,-0.538764,-0.515979,0.146238,0.265803,RI
0.80654,-0.472962,-0.580056,0.149661,0.245156,RI
0.330144,-0.922048,0.062307,1.025402,-0.217961,RI
0.342828,-0.310918,-0.340779,0.223117,0.148656,RI
-0.34558,-0.230548,0.303501,0.039688,0.537045,RI
0.083901,-0.142183,-0.167715,0.267732,0.170782,RI
0.426975,-1.161692,0.505495,0.05068,-0.140093,RI
-0.30646,-0.265393,-0.269753,0.019233,0.231155,RI
-0.878778,0.150378,0.963122,0.484201,0.577679,RI
-0.658647,-0.621136,-0.113911,-0.089891,0.260023,RI
-0.727756,-0.209976,0.024108,-0.336483,0.689945,RI
-0.130167,-0.251505,0.656959,0.384414,0.534581,RI
-0.483908,-0.002949,0.720515,-0.187965,0.002204,RI
-0.236267,-0.236537,-0.435143,0.254054,-0.137367,RI
-0.572592,-0.183606,-0.094534,0.024748,0.246474,RI
0.443532,-0.297672,0.020135,0.516389,0.196212,RI
-0.651108,-0.328222,-0.042378,-0.140393,0.340887,RI
-0.762675,-0.200222,-0.327422,-0.118597,-0.051476,RI
0.04106,-0.613303,-0.300732,0.239983,0.446728,RI
-0.330107,-0.39539,-0.180343,0.06476,0.236826,RI
0.100905,-0.473827,0.392623,1.002732,-0.136188,RI
-0.10812,-0.325863,-0.489645,-0.019342,-0.365971,RI
-0.28149,-0.344515,-0.11649,0.239057,0.130576,RI
-0.6988,-0.291894,-0.08311,0.002272,0.208881,RI
-0.128965,-0.491941,-0.319163,0.142108,0.049656,RI
-0.165776,-0.110851,-0.238287,0.13984,0.432931,RI
-0.714033,-0.251135,-0.224087,0.026734,0.121929,RI
-0.371969,-0.927454,0.261836,-0.032669,-0.267506,RI
-0.209884,-0.284865,-0.081664,0.021154,0.137701,RI
-0.657478,-0.602392,0.362463,-0.671334,0.488484,RI
-0.386157,-0.673855,0.064614,0.006752,-0.077096,RI
-0.18581,-0.439621,-0.123212,-0.025254,0.069835,RI
0.695116,-1.290877,0.663551,0.086683,-0.204473,RI
-0.366722,-0.168412,-0.193448,0.191299,0.314014,RI
-0.153998,-0.558818,-0.094897,-0.06204,0.103239,RI
0.765626,-0.887544,-0.179202,0.900801,-0.73849,RI
0.155985,-0.682082,-0.110989,-0.150258,0.232502,RI
-0.280938,0.10658,0.474584,0.524425,0.437511,RI
-0.301793,-1.165482,0.328921,-0.010773,-0.261802,RI
-0.494756,-0.299858,-0.455636,-0.120353,-0.015355,RI
-0.245101,-0.046118,-0.267044,0.091059,0.330306,RI
-0.297359,-0.361124,-0.072277,0.036491,0.139455,RI
1.262405,-0.570241,-0.484915,0.165945,0.331237,RI
0.401038,-0.330621,-0.623367,-0.095628,0.116928,RI
0.23856,-0.217115,-0.189561,0.235822,0.101021,RI
0.370181,-0.388866,-0.127075,0.183928,0.303023,RI
-0.327167,-0.145129,-0.154266,0.357459,0.066403,RI
0.886331,-0.553766,-0.583072,0.124038,0.016735,RI
-0.512634,-0.248919,-0.070244,0.100752,0.20994,RI
0.5955,-0.410644,-0.219299,0.09427,0.324934,RI
0.028907,-0.18069,-0.374136,0.13308,0.012327,RI
-0.408492,-0.150363,-0.123323,0.494122,0.231555,RI
0.282606,-0.604366,0.007003,0.110651,0.057598,RI
0.431006,-0.378031,-0.36997,0.161864,0.273213,RI
0.564353,-0.420074,-0.236385,-0.075439,0.001275,RI
-0.373827,-0.585083,-0.4125,-0.154189,0.200979,RI
0.548387,-0.341866,-0.233719,0.328009,0.089939,RI
-0.433565,-0.038337,-0.211834,-0.464274,0.60433,RI
-0.820214,-0.070229,-0.220731,-0.418386,0.528066,RI
0.401223,-0.777554,-0.054087,0.082011,-0.23009,RI
-0.040089,-0.964478,0.106049,-0.269413,-0.350159,RI
-0.433658,-1.321958,0.428429,0.102467,-0.352068,RI
-0.237024,-0.568439,-0.128692,0.029824,-0.061403,RI
-0.028103,-0.361697,-0.504129,0.112965,-0.225294,RI
-0.681244,-0.17532,-0.019068,0.284852,0.100663,RI
-0.430041,-0.428542,-0.298348,-0.226247,0.020667,RI
-1.026899,-0.061203,-0.030895,-0.506429,0.66255,RI
0.011288,-0.3165,0.16146,0.272776,0.430854,RI
0.204523,-0.568432,0.581858,0.885267,0.136539,RI
-0.295173,-0.274228,0.194413,0.008858,0.246452,RI
0.259186,-0.67322,0.159623,0.969709,-0.36379,RI
-0.654009,-0.09253,-0.15584,-0.299859,0.673048,RI
-0.468717,-0.246895,-0.037721,-0.150958,0.364689,RI
-0.413764,-0.344342,-0.200997,0.058815,0.153854,RI
-0.085379,-0.300944,-0.138723,0.009255,0.292111,RI
-1.009795,0.095234,0.077161,-0.095469,0.571376,RI
-0.012003,-0.445455,-0.138291,0.131746,0.130711,RI
-0.022271,-0.309539,-0.161693,0.022055,-0.066051,RI
-0.444204,-0.805501,-0.132796,0.670243,-0.789895,RI
0.791834,-0.401616,-0.608682,0.286819,0.057168,RI
0.397377,-0.392742,-0.407446,0.266232,0.014106,RI
-0.600032,0.10558,-0.154293,-0.203807,0.979137,RI
-0.347572,-0.230678,-0.365506,0.016916,0.046723,RI
0.38143,-0.328697,-0.411509,0.31222,0.063406,RI
0.465629,-0.340551,-0.429328,0.355996,0.171809,RI
-0.72152,-0.382404,-0.049229,0.020806,0.335813,RI
-0.240094,-0.424692,-0.220323,0.303775,-0.334705,RI
0.29442,-1.08103,0.083734,0.089675,-0.275462,RI
0.835274,-0.343544,-0.408066,0.440845,0.323527,RI
0.010786,-0.658485,-0.117806,0.103631,0.371555,RI
0.455599,-0.32053,-0.1382,0.432126,0.245122,RI
0.861572,-1.130464,-0.371049,0.00886,-0.219576,RI
-0.137957,-0.255731,-0.471831,-0.068891,-0.096403,RI
-0.461827,0.310446,-0.337833,0.176698,0.937455,RI
1.715205,-0.315265,0.001831,0.491453,0.310778,RI
-0.617212,-0.470747,0.155872,0.16977,0.373369,RI
-0.276399,-0.080862,0.33193,0.096682,0.722908,RI
0.763786,-0.284528,-0.542219,0.182286,0.020804,RI
0.773715,-1.6648,0.048256,-0.037006,-0.397184,RI
0.257055,-0.560864,-0.276142,-0.106828,0.205496,RI
-0.178207,-0.945402,0.287692,-0.088281,-0.126693,RI
0.320311,-0.452618,-0.545896,0.123054,0.109911,RI
0.726522,-0.325218,-0.496072,0.212409,0.153736,RI
-0.461338,0.002182,-0.050535,-0.25648,0.730013,RI
-0.175545,-0.363776,-0.523968,-0.070305,0.045201,RI
0.42888,-0.83329,-0.120218,0.007199,-0.157374,RI
-0.749989,0.078374,0.105369,-0.246824,0.670733,RI
-0.547708,-0.012414,-0.052121,-0.278525,0.609658,RI
0.467815,-1.036694,-0.207028,0.158068,-0.236946,RI
0.394152,-0.644763,-0.286768,0.551713,-0.549841,RI
-0.933968,0.028985,-0.11856,-0.300118,0.626701,RI
-0.979486,-0.039494,0.355334,-0.308032,0.602215,RI
0.058869,-0.038189,0.13523,0.590714,0.297172,RI
0.352454,-0.436659,-0.550811,0.358188,0.025511,RI
-0.151284,-0.168029,0.279661,0.240206,0.348459,RI
-0.517599,-0.169997,-0.143401,0.417651,0.05501,RI
-0.036119,-1.165124,0.089093,-0.086214,-0.243024,RI
-0.870769,-0.107017,-0.469247,0.91699,-0.189307,RI
0.441644,-0.33848,-0.492406,0.085726,0.121977,RI
0.321178,-0.08853,0.709201,1.299929,0.003194,RI
0.045039,-0.679602,-0.052661,0.417882,-0.361889,RI
-0.272036,-0.08025,-0.589803,0.329312,0.071375,RI
1.077312,-0.86625,-0.672283,0.18887,0.222095,RI
-1.343886,0.145419,0.249628,0.046881,0.440398,RI
-0.483206,0.234378,-0.541852,0.092146,0.154579,RI
-0.574391,0.025789,0.241918,0.368057,0.302955,RI
-0.122876,-0.057226,-0.622043,0.859954,-0.177289,RI
-0.32797,-0.119994,0.72399,0.189718,0.55446,RI
-0.085982,-0.386441,-0.369459,0.770263,0.015599,RI
-0.718033,-0.809849,-0.348627,-0.518361,0.586378,RI
0.404899,-0.480634,-0.549133,-0.219446,-0.216061,RI
0.067892,-0.031321,-0.435391,0.934675,-0.181748,RI
-0.123871,-0.160718,-0.290671,0.97435,-0.587649,RI
-0.41982,-0.116115,-0.197196,0.541098,-0.170105,RI
-0.956607,-0.080424,-0.106886,0.062572,0.244373,RI
0.083535,0.373244,0.385076,1.030526,-0.355041,RI
0.375849,-1.566813,0.029442,-0.194325,-0.416297,RI
-0.771952,-0.407959,-0.287242,0.000395,0.16333,RI
0.295458,0.133435,-0.725648,0.452323,0.299308,RI
0.683979,-0.763417,-0.114749,0.560367,-0.199931,RI
-0.027183,-0.302253,-0.229756,0.408321,0.128068,RI
0.275487,-0.868715,-0.292061,0.300566,0.51003,RI
0.67529,-0.573206,0.279885,0.010667,0.615187,RI
0.112333,0.077503,-0.239727,0.640871,-0.147124,RI
0.570607,0.453951,0.941271,1.565869,0.249218,RI
1.344746,-1.005863,-0.580372,-0.290799,0.077768,RI
0.32667,0.178197,0.548971,1.521295,-0.099121,RI
-0.043926,0.049093,-0.145318,1.380342,-0.525289,RI
-0.2278,0.232606,0.159697,1.600027,0.090942,RI
0.394042,0.56014,0.527003,2.268424,0.485241,RI
0.329369,0.292849,0.357772,1.747645,0.075051,RI
-0.319801,-0.061909,0.038857,1.511886,0.266588,RI
0.358511,0.167456,0.206298,1.783387,0.224879,RI
0.151059,0.056849,0.097872,1.467631,0.143227,RI
0.315338,0.382963,0.270135,1.692878,0.673316,RI
0.544993,-0.063075,0.210776,2.161915,0.154903,RI
0.875498,0.541858,0.404623,2.298192,0.128662,RI
0.431364,0.372114,-0.277466,2.152428,-0.209381,RI
0.656542,0.155223,0.898966,2.659187,0.405496,RI
0.247506,0.718987,0.571239,1.931363,-0.016603,RI
0.361836,-0.06709,-0.045151,1.599905,0.042484,RI
-0.094743,0.416836,0.511154,1.808597,0.389976,RI
0.368647,0.401092,0.345875,2.418823,0.300866,RI
0.375254,0.603921,-0.153909,1.754233,-0.346277,RI
0.037434,-0.18836,-0.207756,0.06194,-0.045111,RI
0.551408,0.515421,0.488,1.822053,-0.075659,RI
0.260543,0.419168,0.461526,1.556231,-0.046787,RI
-0.378221,0.267287,-0.209475,1.282672,0.134444,RI
0.390163,0.484008,0.74324,1.540301,0.612409,RI
0.263092,-0.208099,-0.576652,0.7241,-0.503913,RI
0.602989,-0.061631,0.095716,2.118008,0.042296,RI
0.484414,0.275473,0.361978,2.445903,0.454652,RI
-0.176519,-0.201556,-0.85556,0.989078,-0.55097,RI
0.339993,0.379361,0.22582,1.861178,0.174578,RI
-0.036945,0.214215,-0.539213,1.548785,-0.086666,RI
-0.523888,0.182494,0.223011,1.496447,0.140697,RI
0.012857,0.388778,-0.193592,1.421625,0.005914,RI
0.4407,0.700653,0.739922,2.054071,0.443032,RI
0.361725,-0.774399,-0.701907,0.163227,-0.041942,RI
0.554619,0.25307,-0.644814,2.130511,0.831815,RI
0.313469,0.509661,0.467868,2.000498,0.098498,RI
-0.167187,0.215229,0.003979,1.418947,-0.198609,RI
0.293421,0.489276,0.3427,1.613839,-0.028815,RI
-0.257265,-0.284706,-0.962997,0.829389,-0.349185,RI
0.373537,0.641258,0.818391,1.850525,0.185195,RI
-0.447697,-0.282399,-0.762639,0.790658,-0.762426,RI
0.187602,-0.158762,-0.598725,0.86864,-0.459093,RI
0.121711,0.314795,0.37638,1.714774,0.251089,RI
-0.315622,-0.317246,-0.651526,0.609275,-0.678904,RI
-0.093314,-0.06596,0.082152,1.233539,0.184935,RI
0.073282,0.322104,0.130542,1.708412,-0.013784,RI
0.692187,0.4715,0.270116,1.265897,0.122109,RI
1.080815,0.716589,0.412469,2.87722,0.028776,RI
-0.326159,0.178765,0.181243,1.382451,0.27795,RI
-0.398377,-0.000183,-0.170955,0.192583,0.20916,RI
0.064253,0.377818,-0.533929,1.723557,-0.302139,RI
0.163754,0.538132,0.538418,1.75894,0.124193,RI
-0.184171,0.253888,0.091692,1.348627,0.332826,RI
0.212794,-0.454283,-0.555257,-0.119654,0.110789,RI
1.15286,-1.329075,-0.209304,0.038314,-0.311325,RI
0.604783,-0.538764,-0.515979,0.146238,0.265803,RI
0.80654,-0.472962,-0.580056,0.149661,0.245156,RI
0.330144,-0.922048,0.062307,1.025402,-0.217961,RI
0.342828,-0.310918,-0.340779,0.223117,0.148656,RI
-1.106005,-0.129331,-0.440476,0.139366,-0.320918,S
-2.034036,0.506097,-0.653172,0.683096,0.395303,S
-0.780987,-0.346053,-0.354964,0.590736,-0.154672,S
-1.340492,-0.260847,-0.375283,0.109511,0.461023,S
-0.342407,-0.259441,-0.14267,0.546193,-0.454713,S
-1.256429,-0.600254,0.589097,0.775187,1.059888,S
-1.464437,-1.245263,0.377547,0.744724,1.411141,S
-1.327255,-0.98869,-0.278942,0.918625,1.008333,S
-0.686105,-0.240826,0.905721,-0.209775,0.564517,S
-1.756124,-0.394065,-0.291465,0.214485,0.808919,S
-1.572834,-0.982444,0.18227,0.565764,1.25078,S
-1.340971,-0.756646,0.113764,0.289328,0.945445,S
-1.540613,-1.193754,-0.206779,0.670905,1.110957,S
-1.170511,-0.975297,0.412029,0.710669,0.87837,S
-1.088478,-1.255997,0.585605,1.128891,1.363975,S
-1.564881,-1.229359,0.30785,0.597028,0.875502,S
-1.547113,-1.548373,0.285791,0.886426,1.447452,S
-1.653529,-1.409949,0.085953,0.657379,1.186968,S
-1.84526,-1.012691,-0.411752,0.672983,0.898397,S
-1.78708,-1.569425,0.243845,0.737034,1.347722,S
-1.82955,-0.689699,-0.22481,0.703988,0.742257,S
-1.641891,-1.209922,-0.110841,0.995125,1.325339,S
-1.783266,-1.432866,0.027508,1.010151,1.219922,S
-1.522163,-1.517776,0.562849,0.676117,1.299851,S
-1.37451,-1.230946,0.012176,0.735079,1.085063,S
-1.233854,-1.304945,0.279954,0.597847,1.116449,S
-0.732009,-0.275768,0.552748,0.504281,0.770949,S
-1.085372,-0.463987,0.229195,0.381612,0.769872,S
-1.607523,-1.000236,-0.478815,0.767324,1.008537,S
-1.403752,-0.859836,0.463157,0.398859,1.174656,S
-1.218819,-0.546567,-0.259986,0.516274,0.681241,S
-1.071519,-0.573634,0.378377,0.009292,0.594372,S
-0.683328,-0.317617,-0.17903,0.745069,0.14062,S
-0.732464,-0.321627,0.625571,0.669226,0.497973,S
-1.391082,-0.697325,0.268715,0.358571,0.829885,S
-1.318804,-0.596832,0.398089,-0.136207,0.656407,S
-0.776579,-0.349119,0.054732,0.760722,-0.331408,S
-1.142179,-0.257468,0.453483,0.214164,0.469053,S
-0.973603,-0.299686,-0.475911,0.436075,0.990536,S
-0.717217,-0.30244,0.580185,0.150146,0.493086,S
-1.119741,-0.742202,0.423046,0.321014,0.765074,S
-1.340561,-0.804986,0.129324,0.143927,0.544493,S
-0.765239,0.050226,0.315038,0.789756,-0.36618,S
-0.838916,-0.648624,0.78958,-0.049843,0.746335,S
-1.064013,0.011228,0.68158,0.539803,0.049356,S
-1.46219,-0.689711,-0.306271,0.975566,1.459714,S
-1.37846,-0.489861,-0.449216,0.799702,0.922587,S
-1.200996,-0.977791,0.506182,0.646458,1.351161,S
-1.082904,-0.569092,0.119719,0.622774,0.928446,S
-1.086757,-0.96823,-0.357437,0.588347,0.705027,S
-0.544466,-0.465277,1.058167,1.085387,1.759413,S
-1.425189,-1.629486,1.30025,1.247382,2.034092,S
-1.283934,-1.387059,0.643508,1.194237,1.626909,S
-1.580869,-1.073294,0.617951,0.505008,1.230494,S
-1.875422,-1.314261,-0.369621,0.403515,0.891132,S
-1.645498,-1.570271,1.015219,1.133192,1.817367,S
-1.498741,-1.02088,0.821312,0.795206,0.880906,S
-2.084789,-1.336075,0.310129,0.799671,1.608764,S
-1.240564,-0.78221,0.319814,0.900154,0.945144,S
-1.85907,-1.199636,0.165,0.801207,1.128019,S
-0.61688,-0.693796,0.869363,0.795718,1.139084,S
-1.155017,-1.231211,0.813852,0.801398,1.390727,S
-1.065247,-1.106093,0.547856,0.402236,1.077574,S
-1.263819,-0.920331,-0.455551,0.663681,0.303068,S
-0.593189,-0.848259,0.133428,0.760826,0.533594,S
-1.622515,-1.222874,0.255511,0.789421,1.071391,S
-1.173142,-1.161261,0.583858,0.350954,1.038674,S
-0.88495,-0.762007,-0.142425,0.699291,0.424365,S
-0.672793,-0.654894,0.460558,0.811707,0.617336,S
-0.806143,-0.88723,0.609405,0.942339,0.951446,S
-0.855761,-0.576277,0.099943,0.826973,0.640577,S
-1.113221,-0.644788,-0.048008,0.413279,0.793028,S
-1.555619,-1.055576,0.023695,0.767981,1.477406,S
-1.648017,-1.788657,0.182017,1.188993,1.531787,S
-1.231153,-1.188361,0.252825,1.118648,1.445521,S
-1.664424,-1.375143,-0.454246,0.95459,1.246975,S
-0.503107,-0.333326,0.180222,0.417922,0.19604,S
-1.239898,-0.901414,0.401028,0.342453,0.972434,S
-1.528493,-0.989528,-0.504398,0.587046,1.015926,S
-1.546091,-1.025184,-0.293927,0.61753,1.199796,S
-1.603769,-1.397305,0.252786,0.624506,1.310087,S
-1.277375,-1.308866,0.537542,1.164016,1.5567,S
-1.351699,-0.642012,-0.165125,0.554142,0.434679,S
-1.097519,-0.647298,0.553471,0.151506,0.635661,S
-1.264656,-0.974676,0.556661,1.13857,1.300773,S
-1.541916,-1.372475,0.036715,0.973208,1.734845,S
-1.534053,-1.284643,0.045815,0.979049,1.282917,S
-1.885873,-1.176099,0.043907,0.87937,1.073373,S
-1.154638,-0.964229,0.177065,0.455519,0.527167,S
-1.57085,-1.171412,-0.482716,0.847676,1.390607,S
-1.425067,-0.57826,-0.830262,1.024825,1.843525,S
-1.917804,-1.463314,-0.433666,1.110908,1.583754,S
