@relation 'AT: Zone4_10k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.575attr_4-0.478attr_6-0.471attr_2-0.383attr_5-0.261attr_1... numeric
@attribute -0.696attr_3-0.542attr_1+0.328attr_4+0.245attr_6-0.232attr_2... numeric
@attribute '0.635attr_5-0.484attr_2-0.393attr_6+0.37 attr_1-0.22attr_3...' numeric
@attribute -0.551attr_6-0.479attr_5+0.407attr_4+0.327attr_2-0.324attr_3... numeric
@attribute 0.559attr_1-0.503attr_2+0.476attr_6-0.448attr_5+0.067attr_4... numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
1.219979,0.512833,-1.630185,0.46066,-0.58532,U
0.27807,0.40009,-1.384809,0.026229,-0.370212,U
1.928146,0.060415,-1.153696,0.919133,-1.066075,U
1.715272,0.468322,-1.778566,-0.55752,-0.499004,U
-0.027215,-0.352824,-1.817697,0.495691,-0.759385,U
1.661571,0.416695,-1.202968,-0.448461,-0.913864,U
0.624508,-0.760873,-1.48244,1.011633,-1.283044,U
-0.432468,-0.793828,-1.179052,0.501876,-1.0109,U
3.043845,0.334779,-3.701856,-0.09112,-0.130876,U
-0.485788,-1.020836,-0.721674,0.235097,-0.564768,U
0.446356,0.115175,-0.652243,0.233426,0.181735,U
-0.349839,-1.233401,-1.227255,0.621487,-0.084537,U
-1.29596,-0.877422,-1.187601,0.13798,-0.171339,U
1.158781,-1.099167,-0.660697,0.758921,-0.484812,U
3.255198,0.340352,-3.504125,0.005419,-0.161691,U
0.811411,0.681635,-1.854452,0.325923,-0.728645,U
0.464224,-1.535593,-0.700477,0.941636,-1.617152,U
-0.614169,-0.981059,-1.009665,0.204387,0.044433,U
0.124649,-0.832597,-1.072147,0.465265,-0.970072,U
-0.255991,-0.989742,-0.565924,0.331457,-0.357493,U
0.083936,-0.623213,-0.986628,0.092077,-0.077063,U
0.076407,-1.591694,-0.896873,0.890306,-0.763879,U
0.243612,-0.549394,-1.944586,0.36972,-0.687139,U
0.522334,-0.569184,-1.250122,0.755563,-0.233783,U
-0.02817,-1.408291,-0.736833,0.524938,-0.673489,U
-0.068994,-1.729199,-0.503363,0.318107,-1.013953,U
0.990171,0.545537,-2.114032,0.544821,-0.729647,U
-0.709749,-0.55105,-1.301929,-0.324338,-0.004002,U
-0.427744,-0.075146,-1.198419,0.184145,0.077991,U
1.701097,-0.215018,-1.017092,0.816642,0.186608,U
0.762003,0.249376,-2.471859,0.463582,-0.271679,U
0.408469,-0.902735,-1.088272,0.878813,-0.079314,U
0.510426,-0.631039,-1.745498,0.52705,-0.799151,U
0.348337,-0.581336,-1.747794,0.475006,-0.77748,U
1.014773,0.300461,-1.795852,-0.785828,-0.320769,U
0.425955,-0.398819,-1.707089,0.332937,-0.650205,U
1.431719,0.47701,-1.59402,-0.367391,-0.819254,U
0.367816,-0.192551,-2.090312,0.481295,-0.45836,U
1.074267,0.961193,-1.900433,0.557021,-0.391455,U
0.364914,-0.348013,-1.937232,0.356873,-0.590135,U
1.255098,0.289511,-1.536339,-0.428413,-0.629487,U
0.336642,-0.856298,-1.263267,0.478799,-1.004748,U
2.477618,0.432883,-2.446619,-0.109159,-0.639911,U
0.290812,-0.000227,-1.865711,0.224027,-0.199604,U
0.597768,-0.201877,-2.006368,0.793776,-0.81042,U
1.953173,0.463717,-1.970121,-0.375937,-0.620528,U
-0.083248,0.207576,-2.009337,0.284348,0.007686,U
1.286338,0.513159,-1.800839,-0.847043,-0.581045,U
0.161331,0.313794,-1.453403,-0.158435,-0.203592,U
0.761258,0.283456,-0.905158,-0.300368,-0.472234,U
1.569285,0.011303,-1.494879,-0.025826,-0.643166,U
1.581128,0.399992,-1.603221,0.575959,-0.712014,U
1.172304,0.472025,-1.343138,0.321683,-0.375673,U
-0.064829,-0.473261,-1.823487,0.67665,-1.017702,U
0.923655,0.273805,-1.312657,-0.526121,-0.915032,U
-0.108586,-0.987124,-1.396834,0.562622,-0.945557,U
-0.04356,0.330617,-1.650849,-0.159967,-0.765363,U
1.176954,0.32206,-1.540402,-0.771907,-1.14909,U
-0.240262,-0.701537,-1.702199,0.359291,-0.82659,U
-0.104113,-0.744768,-1.602796,0.428438,-0.790232,U
3.336252,0.123308,-3.478132,0.047746,-0.278113,U
0.266068,-0.047796,-2.413707,0.529595,-0.397177,U
1.413821,0.465284,-1.231723,-0.393994,-0.949291,U
-0.61035,-0.073197,-1.658592,0.183824,-0.406251,U
2.915273,0.445722,-3.796459,-0.176989,-0.036378,U
0.797944,0.974363,-1.399775,0.096671,-0.485454,U
-0.338622,-0.381004,-1.890079,0.217141,-0.542654,U
0.452134,-0.6971,-1.660753,0.726091,-1.081572,U
0.149691,-0.584936,-1.532116,0.181346,-0.579974,U
1.095684,-0.054273,-1.226422,-0.211279,-0.839707,U
1.861467,0.670285,-2.193723,0.486348,-0.481665,U
3.084816,0.436154,-3.640851,-0.084877,-0.080254,U
1.180456,-0.636247,-1.680893,0.654585,-0.829958,U
0.296542,-0.292123,-2.199863,0.343232,-0.41246,U
2.819717,0.555974,-3.861804,-0.346428,0.13834,U
-0.561021,-0.68388,-1.214388,-0.092691,-0.372213,U
3.071191,0.311667,-3.681852,-0.090422,-0.135485,U
0.488276,-0.486055,-1.663804,0.731581,-0.927171,U
3.575551,0.406699,-3.188871,0.335003,-0.34127,U
0.037682,-0.314102,-1.187488,0.072247,0.02192,U
2.980241,0.433518,-3.738307,-0.105393,-0.088638,U
-0.260296,-1.039901,-1.173629,0.101986,-0.651887,U
-0.253979,-0.014242,-1.318526,-0.06371,-0.327143,U
-0.428634,0.594887,0.215858,0.626135,-1.067189,U
1.138814,4.274886,1.463849,0.075812,-0.356236,U
0.133944,-0.249158,0.23837,0.308409,-0.04094,U
-0.014303,0.24601,-1.10427,-0.113697,0.247097,U
0.835218,-0.131416,-1.346098,0.874808,-0.086867,U
-0.961452,-0.653085,-0.589043,0.138709,0.066536,U
-0.027674,-0.710865,-1.137442,0.27176,-0.147993,U
-0.223473,-0.276727,-1.163971,0.027768,0.172679,U
0.077753,-0.450761,-0.110224,0.144476,-0.003952,U
0.013257,-0.428284,-0.613325,-0.123724,0.333676,U
0.989288,0.138343,-0.978232,0.543314,0.277871,U
0.72227,-0.787273,-0.87298,0.426148,0.196771,U
0.820808,-0.194943,-0.650396,0.461067,-0.046674,U
0.623292,-0.766364,-0.360841,0.434263,-0.49548,U
0.642512,-0.605834,-0.438269,0.305061,-0.4802,U
1.072311,-0.0095,-1.052712,0.647774,-0.227286,U
0.178343,-0.867608,-0.656764,0.149403,0.020496,U
0.659527,-0.33984,-0.319698,0.255474,0.110188,U
0.384364,-1.476244,-0.139849,0.082783,-0.485712,U
1.104311,0.033695,-0.733752,0.568112,-0.248014,U
0.001485,-0.720121,-0.125452,-0.06184,-0.226646,U
0.38861,-0.214927,-0.415906,1.197595,0.240803,U
0.393598,-0.32881,-1.205921,-0.079459,0.063445,U
0.777828,0.264581,-0.969843,0.754424,0.149762,U
0.816783,-0.562487,-0.699916,0.604474,-1.020122,U
0.493394,-0.531511,-1.111097,0.361518,-0.387394,U
1.52895,-0.101827,-0.807967,0.637174,-0.596337,U
0.924712,-0.825335,-0.88234,0.338019,-0.371609,U
0.405586,-0.003654,-0.485218,0.580827,-0.214557,U
0.4016,-0.244826,-1.608762,0.394875,-0.396665,U
-0.076071,-0.777546,-0.381511,0.508349,-0.882927,U
-0.4139,-0.624818,-0.834086,0.297403,-0.39021,U
0.881758,-0.14937,-0.72385,0.73226,-0.043662,U
-0.034705,-0.412396,-0.272672,-0.240654,-0.39464,U
0.290522,-0.247611,-1.080873,0.796566,0.032757,U
0.04613,-0.514112,-0.97971,0.548,-0.146388,U
-0.187668,-1.314071,-0.604455,0.097724,-0.260119,U
-0.572926,-0.716268,-0.519856,-0.105665,-0.63994,U
0.030728,-0.244028,-1.254296,0.131801,-0.94461,U
0.014694,-0.606267,-0.966869,0.136965,-0.435345,U
0.669975,-0.097926,-0.982012,0.270002,-0.407128,U
-0.28638,-0.820958,-0.594406,0.165332,-0.057037,U
0.24833,-1.43213,-0.587196,0.549392,-0.801108,U
0.191429,-0.978913,-0.200474,0.34677,-0.951355,U
0.376885,-0.66265,-0.750238,0.563723,-0.723635,U
0.37002,-0.503063,-1.001263,0.027487,-0.599002,U
0.170331,-0.329097,-0.529679,0.625357,-0.069176,U
-0.275229,-0.697534,-0.903916,0.354248,-0.604266,U
0.45207,-1.437421,-0.15051,-0.063842,-0.609182,U
-0.140636,0.121148,-0.544289,-0.45566,0.365753,U
0.098309,-0.659399,-0.931224,0.805935,-0.630169,U
0.016254,-1.339507,-0.774122,0.738769,-0.538148,U
0.285791,-0.996323,-0.784657,0.705793,-0.364474,U
1.35443,-1.653495,0.728638,0.238071,-0.899323,U
0.2718,-1.349522,-0.597562,0.550158,-0.468522,U
0.037509,-0.717043,-1.096957,0.65762,-1.10634,U
-0.5861,-0.994152,-0.730852,-0.084254,-0.511898,U
0.886136,-0.127153,-0.652652,0.48677,-0.229842,U
0.452026,-0.810544,-1.233892,0.677343,-0.362299,U
0.503648,-1.009643,0.013935,-0.040096,-0.550229,U
0.097439,-0.914125,-0.581263,0.416206,-0.535242,U
0.163279,-0.594644,-1.054606,-0.369947,-1.053284,U
-0.665293,-0.881676,-0.762656,-0.323171,-0.710347,U
0.543916,-0.144214,-1.198038,0.566312,-0.207275,U
0.346753,-0.643821,-1.161063,0.501904,-0.339025,U
-0.231841,-1.133417,-0.186697,-0.142038,-0.433917,U
0.33193,-0.596407,-1.148354,0.633976,-0.195417,U
0.811976,-1.525442,-0.170034,0.343281,-0.591255,U
-0.249527,-1.438319,-0.530056,0.594167,-0.811891,U
-0.15652,-1.149692,-0.320609,0.075671,-0.308526,U
-0.146134,-0.565439,-0.995548,0.151607,-0.944552,U
0.676205,0.012766,-1.042922,0.200451,-0.097884,U
-0.344926,0.411125,-1.005158,-0.374112,0.123034,U
0.717409,-0.593312,-1.243295,0.506249,-0.09037,U
-0.584642,-0.944072,-0.621702,0.030146,0.022022,U
-0.105359,-1.063257,-0.493038,0.289651,-0.238276,U
-0.034283,-0.887106,-0.869899,0.075251,0.185538,U
1.52087,-0.585779,0.025477,0.619099,-0.847213,U
1.442784,-0.059363,-1.401835,0.492015,-0.329116,U
0.588239,-0.903084,-0.512501,0.108453,0.042633,U
0.80886,0.028356,-0.245319,0.374738,0.002062,U
0.957191,-1.112517,0.100816,0.31129,-0.784473,U
1.108203,0.687793,-1.389693,0.559281,-0.267448,U
0.67388,-0.463708,-0.898859,0.128906,-0.318649,U
0.718875,-0.03158,-0.254713,0.458693,0.01057,U
1.164304,-0.671361,-0.374384,0.721237,-0.591669,U
0.451706,-0.384815,-0.246431,-0.16305,0.024552,U
0.611305,-0.743376,-0.3537,0.689587,-0.094213,U
0.653643,-0.786905,-0.469,-0.107785,-0.252583,U
1.074656,-0.189184,-1.158442,0.761776,0.307313,U
0.258725,-0.427812,-0.535081,0.225368,-0.201841,U
0.649873,-1.045047,-0.461408,0.529898,-0.9296,U
-0.009373,-0.551472,-1.29846,0.29337,-0.177922,U
1.461788,-0.372416,-0.671148,0.847035,-0.273823,U
0.364078,-0.780528,-0.96661,0.238453,-0.422573,U
1.019597,0.079623,-1.14466,0.608522,-0.131371,U
0.598274,-0.083196,-1.4562,0.490517,-0.194809,U
-0.865701,-0.005231,-0.798925,-0.320212,-0.337036,UN
-1.126694,0.280732,-0.366719,-0.01569,-0.008862,UN
-1.033365,-0.201888,-0.642328,-0.196491,0.060634,UN
-1.211491,0.646918,-0.682686,-0.431541,-0.231182,UN
-0.851777,0.190271,-0.613958,-0.365559,-0.089715,UN
-1.216737,0.728539,-0.549499,0.003667,-0.351193,UN
-0.376626,-0.885567,-0.741293,0.210417,0.723526,UN
-1.557436,-0.220617,-0.81014,-0.022218,-0.158838,UN
-1.179082,0.404049,-0.616494,-0.504892,0.092348,UN
-1.558491,0.266356,-1.227587,-0.536183,-0.857162,UN
-1.431088,-0.043687,-0.642181,-0.545691,-0.282991,UN
-0.563707,0.522126,-0.122616,-0.841163,-1.250545,UN
-0.581631,-0.437004,-0.232795,0.09521,-0.258233,UN
-0.747089,0.099674,-0.525142,-0.429224,-0.130015,UN
-1.147966,0.054261,-0.617541,-0.205567,-0.110223,UN
-1.379064,0.598354,-0.435461,-0.183441,-0.01493,UN
-1.091088,-0.084887,-0.532823,-0.194664,-0.10803,UN
-0.329484,0.357867,-0.264064,-0.640491,-0.785701,UN
-1.241562,-0.129985,-0.792206,-0.089884,-0.352385,UN
-0.772227,0.322465,-0.641262,-0.456445,-0.255636,UN
-1.253377,0.575396,-0.745077,-0.110943,-0.348769,UN
-1.261103,0.188315,-0.854782,-0.266337,-0.261401,UN
-1.025435,0.338045,-0.565828,-0.374236,-0.157419,UN
-1.141389,0.311141,-0.460683,-0.173069,0.01999,UN
-1.242846,0.253577,-0.687821,-0.26585,-0.199159,UN
-1.348296,0.049452,-0.676153,-0.136875,-0.273683,UN
-1.177841,0.300242,-0.797644,-0.105851,-0.421387,UN
-1.396744,0.120212,-0.528629,-0.636416,-0.439409,UN
-1.651303,-0.12674,-0.755785,-0.50444,-0.327671,UN
-1.372833,-0.035513,-1.082503,-1.033452,-0.40134,UN
-1.454356,-0.068508,-0.942701,-0.442278,-0.23606,UN
-0.339551,0.372624,-0.840852,-0.212031,0.101147,UN
-1.499568,0.02518,-0.899793,-0.767091,-0.686848,UN
-1.386395,-0.216787,-0.587154,-0.923018,-0.263075,UN
-0.797489,0.492507,-0.842398,-0.604161,-0.474902,UN
-1.373751,-0.070675,-0.845947,-0.749912,-0.22402,UN
-1.630896,-0.464771,-0.524983,-0.273336,-0.194366,UN
-1.444288,-0.165105,-0.714057,-0.589244,-0.20794,UN
-1.215333,-0.334396,-0.33505,-0.346138,0.009411,UN
-1.829326,-0.174243,-0.552928,-0.489905,-0.631525,UN
-1.0834,0.265017,-0.542941,-0.624791,-0.233692,UN
-0.575355,-0.117317,-0.464553,-0.06542,-1.005582,UN
-1.870473,-0.153212,-0.603235,-0.532546,-0.456735,UN
-1.709091,0.190719,-0.668062,-0.695948,-0.185609,UN
-1.935893,-0.306329,-0.558488,-0.603388,-0.048278,UN
-0.75379,0.199119,-0.793367,-0.411187,-0.143803,UN
0.07582,-0.055523,-1.000848,0.405981,-0.816826,UN
-2.077082,-0.629274,-0.28304,-1.015321,-0.644696,UN
-2.08905,-0.398904,-0.356867,-0.745326,-0.471854,UN
-1.328663,0.060408,-0.64557,-0.691766,-0.495429,UN
-1.688761,-0.704683,-0.188205,-0.799338,0.181977,UN
-1.319434,-0.108361,-0.217164,-0.590027,0.322759,UN
-1.600446,-0.471914,-0.300073,-0.546785,-0.467688,UN
-1.14357,0.220772,-0.700915,-0.739736,-0.329736,UN
-1.517467,-0.426032,-0.46359,-0.810104,-0.211027,UN
-1.411224,-0.079206,-0.481053,-1.093725,-0.386278,UN
-1.169537,-0.094995,-0.650636,-0.486132,0.036982,UN
-0.740665,0.456593,-0.681798,-0.679913,-0.308751,UN
-1.309105,-0.435309,-0.65668,-0.433762,-0.360607,UN
-1.283608,-0.357009,-0.207494,-0.814486,0.116944,UN
-1.313547,-0.134672,-0.463276,-0.430601,-0.094016,UN
-1.496022,0.040148,-0.745459,-0.990584,-0.542354,UN
-1.001327,-0.020869,-0.24438,-0.7617,0.061694,UN
-0.69736,-0.047807,-0.6118,-0.651293,0.121528,UN
-1.142928,-0.175894,-0.907556,-0.727089,-0.166372,UN
-1.921152,-0.198137,-0.528764,-0.881386,-0.188635,UN
-1.550142,-0.226366,-0.386971,-0.928097,-0.29921,UN
-1.120938,0.090273,-0.562025,-0.963098,-0.329528,UN
-1.530948,-0.783961,-0.409839,-0.607131,-0.069366,UN
-1.41001,-0.078789,-0.615543,-0.841831,-0.393909,UN
-0.704221,-0.236896,-0.484975,-0.405382,0.024058,UN
-1.354232,-0.714936,-0.681472,-0.233575,0.016744,UN
-0.414167,-0.380885,-0.891232,-0.422851,-0.072102,UN
-0.104793,-0.535112,-0.04851,0.05764,-0.089879,UN
0.236386,-0.046572,-1.009404,-0.328618,-0.288374,UN
-0.528931,-0.610003,0.446749,-0.006779,-0.270666,UN
-0.003499,-0.836788,-0.497805,0.136884,-0.305788,UN
-0.391718,-0.537153,-0.346205,-0.622226,0.342166,UN
-0.378444,-0.278759,-0.425172,-0.325165,0.330173,UN
-0.73026,-0.689127,-0.109357,-0.32526,-0.261203,UN
0.319115,-0.594414,-0.300979,0.141415,-0.512722,UN
-0.236986,0.427949,-0.317006,-0.448329,-1.035874,UN
-0.325349,-1.10888,0.107487,0.000754,-0.387772,UN
-1.868654,-0.158754,-0.655544,-0.759394,-0.07112,UN
-0.182519,0.062387,-0.845203,0.092784,0.430079,UN
-0.432828,0.183939,-0.986993,-0.060168,0.823551,UN
0.320609,-0.813587,-0.042113,0.119194,0.216402,UN
0.206084,0.041211,-1.43664,0.606575,0.842097,UN
-0.616864,-0.288345,-0.440444,-0.13299,0.544323,UN
0.391311,0.509641,-0.626649,-0.646712,-0.727345,UN
-0.459535,0.095785,-0.952967,-0.143791,0.307034,UN
0.110522,-0.124535,-0.188974,-0.106582,-0.02646,UN
0.286602,-0.821895,0.298507,0.130454,-0.424675,UN
-0.165107,0.573412,-0.997589,-0.304349,0.114779,UN
-0.692512,0.096316,-0.861528,-0.262021,0.100114,UN
-0.602003,-0.278638,-0.02624,-0.366355,0.058033,UN
-0.21447,-0.442714,-0.230715,-0.151423,0.108864,UN
-0.16764,-0.494406,0.25347,0.170508,-0.354198,UN
-0.931765,-0.478587,-0.114756,-0.153004,-0.161086,UN
-0.765688,0.345731,-0.552957,-0.541638,-0.741705,UN
-1.052286,-0.052949,-0.657175,-0.385621,0.222237,UN
-0.285348,0.199759,-0.317916,-0.292965,0.018497,UN
-0.792771,0.284025,-0.299268,-0.482695,-0.388287,UN
-0.858915,-0.640621,0.05554,-0.285883,-0.00033,UN
-0.46308,0.595406,-0.691851,-0.673992,-0.518784,UN
-0.273982,0.288035,-1.173038,-0.134286,0.215929,UN
-0.510867,-0.104378,-1.114008,-0.104047,0.847044,UN
-0.725335,0.127383,-0.700232,-0.203621,0.229668,UN
0.677023,-0.782159,0.018174,-0.29393,0.384713,UN
-0.725289,0.043415,-0.40837,-0.311853,-0.118793,UN
-1.4254,-0.56204,-0.791579,-0.645288,-0.251054,UN
-0.112804,0.687265,-0.774253,-0.711111,-0.794607,UN
-0.361881,0.074435,-0.702795,-0.03982,0.512508,UN
-0.438585,-0.154665,-0.047215,-0.245011,-0.57153,UN
-1.026295,-0.357903,-0.311944,-0.074585,0.328137,UN
-0.654773,0.491135,-0.284688,-0.760767,-0.968131,UN
-0.928635,0.35063,-1.18625,-0.250068,0.014097,UN
-0.649826,-0.622368,-0.353314,-0.103067,-0.458763,UN
-1.723061,-0.389508,-0.285562,-0.514195,-0.208473,UN
-1.055205,0.227763,-0.404289,-0.672408,0.072785,UN
-0.986825,-0.752693,-0.294815,-0.138223,-0.259746,UN
-1.839818,-0.200239,-0.381233,-0.883983,-0.06828,UN
-1.290694,-0.589445,-0.218501,-0.536,-0.263422,UN
-1.315902,-0.369946,-0.518813,-0.675586,0.088522,UN
-0.39637,-0.312935,-1.06868,-0.055464,-0.026661,UN
-1.763029,-0.569462,-0.726965,-0.630249,-0.02142,UN
-2.029508,-0.527611,-0.505558,-0.768611,-0.186689,UN
-1.081435,-0.315921,-0.738429,-0.53158,0.478584,UN
-1.765123,-0.242873,-0.473259,-0.705037,-0.306127,UN
-1.637303,-0.459806,-0.260365,-0.653417,-0.508126,UN
-1.169378,0.244223,-0.376628,-0.369124,0.020977,UN
-1.717753,-0.482523,-1.11357,-0.514979,-0.562039,UN
-1.167641,-0.122303,-0.797429,-0.880071,-0.158453,UN
-1.178114,-0.142407,-0.826888,-0.754156,-0.696336,UN
-1.024458,0.184912,-0.830288,-0.296737,-0.046885,UN
-0.41538,-0.141087,-0.881562,-0.461422,0.190689,UN
-0.736236,-0.508222,-0.243777,-0.367163,0.212159,UN
-0.388008,0.243791,-0.290583,-0.2932,-0.121622,UN
-1.280718,0.221631,-0.333836,-0.814775,0.016713,UN
-1.210917,-0.006235,-0.58975,-0.484077,0.146312,UN
0.016969,0.876119,-0.172192,-0.413133,-1.283508,UN
-0.298061,0.335158,-0.217139,-0.819285,-1.072136,UN
0.491739,-0.710843,-1.430158,0.097889,0.651267,UN
-0.445605,0.483449,-0.230873,-0.409637,-0.511206,UN
-0.948568,-0.457547,-0.153668,-0.30751,-0.179576,UN
-0.296404,-0.044899,-0.662271,-0.306634,0.176338,UN
-0.256979,0.073743,-0.358438,-0.649889,-0.840591,UN
-0.287507,0.507802,-0.186835,-0.536057,-0.540084,UN
0.016948,-0.347268,-0.613048,-0.457777,-0.612251,UN
-1.625221,-0.726384,-0.280393,-0.529255,-0.143131,UN
-0.463983,-0.312997,-0.753978,-0.707851,-0.3408,UN
-0.214328,-0.048234,-0.829653,-0.480564,0.579383,UN
-0.723873,0.407166,-0.271529,-0.810774,-0.727882,UN
-0.906185,-0.301518,-0.359,-0.348011,-0.400384,UN
0.297097,-0.058756,-0.588719,-0.319068,-0.642577,UN
-0.295563,0.32973,-0.197352,-0.153401,-0.308979,UN
0.150828,-0.805905,0.25671,0.106672,-0.84349,UN
-0.054356,0.640719,-0.389305,-0.546469,-0.427123,UN
-0.426438,-0.820471,0.507837,-0.369574,-0.642677,UN
0.987937,-1.46291,0.746562,0.147864,-0.947884,UN
-1.233544,-0.238947,-0.441011,-0.713319,-0.009116,UN
-1.137904,-0.122098,-0.342976,-0.499595,-0.668372,UN
-1.149624,-0.546218,-0.374391,-0.427747,-0.162153,UN
-0.775098,0.033245,-0.488529,-0.562127,-0.102679,UN
-0.26981,-0.975494,0.287139,-0.150586,-0.459338,UN
0.002759,-1.154084,0.157379,-0.485991,-0.353529,UN
0.028798,-0.070533,0.225493,0.450299,0.127124,UN
0.02117,-0.814431,0.100983,-0.642373,-0.109914,UN
0.145276,-0.93026,0.048664,-0.197296,-0.151185,UN
0.589002,-0.71549,0.487445,-0.677312,-0.375433,UN
0.694101,-0.917932,0.392093,-0.197747,-0.469791,UN
-0.245842,-0.610483,0.272206,-0.669146,-0.084544,UN
-1.247802,-0.416404,-0.144524,-0.591865,-0.152493,UN
1.652351,-1.666663,0.914215,0.030182,-0.704075,UN
0.923823,-1.312546,0.457717,-0.151307,-0.52743,UN
-0.907131,-0.300581,-0.142564,-0.449572,0.016177,UN
-0.393893,-0.763305,0.366577,-0.504489,-0.343692,UN
-0.123551,-0.651557,0.049086,-0.183791,-0.064195,UN
-0.136845,-0.932793,0.36482,-0.205832,-0.485397,UN
-0.317277,-0.811453,0.596836,-0.382682,-0.370019,UN
0.159506,-0.727364,0.467816,-0.36011,-0.301732,UN
-0.122955,-0.400238,0.009944,-0.175707,-0.121514,UN
0.717416,0.136003,-0.290933,-0.167546,-0.001681,UN
0.344964,-1.445615,0.30764,-0.324659,-0.409996,UN
-0.190514,-0.056059,-0.056292,-0.283356,0.151958,UN
0.293202,-0.801395,-0.105885,-0.192672,-0.421424,UN
0.812261,-0.410224,0.222163,-0.088884,-0.050423,UN
-0.562021,0.579468,-0.24649,-0.802888,-0.692193,UN
1.172985,-0.336199,0.532468,0.076037,-0.701981,UN
0.048011,0.495052,-0.162117,-0.513516,-0.834792,UN
-0.110541,0.399388,-0.173989,-0.504085,-0.910909,UN
0.396102,0.110219,0.279586,-0.241202,-0.666247,UN
-0.640271,-0.793286,0.213395,-0.188477,0.091896,UN
0.059086,-0.594137,0.216906,0.00315,-0.215052,UN
1.139378,-0.38856,0.086758,-0.297749,-0.912166,UN
-0.321061,0.373724,-0.295702,-0.510853,-0.534017,UN
-0.099494,0.248821,-0.351976,-0.474569,-0.809907,UN
0.010379,-0.49884,0.274314,-0.102956,-0.131681,UN
-0.481993,0.156542,-0.331031,-0.483416,0.08753,UN
-0.740713,-0.324659,-0.171639,-0.260952,-0.050087,UN
-0.098282,0.252074,-0.768306,0.784993,0.459789,UU
-0.600602,-1.048978,-0.185589,-0.02783,-0.137639,UU
-0.315668,-0.520443,-0.975475,0.150492,0.375591,UU
-0.877842,-0.765855,-0.947017,0.165543,0.318893,UU
-0.62099,-0.155207,-1.225927,0.347119,0.189567,UU
-1.585426,-0.735434,0.553594,0.650699,-1.212224,UU
-0.791914,-1.113806,-0.498265,0.131323,0.322564,UU
-0.99585,-0.899157,-0.763043,0.123728,-0.002556,UU
-0.858309,0.259827,-0.731448,0.305593,0.105053,UU
-1.268191,-1.001786,-0.398507,0.117809,0.222092,UU
-0.592376,0.090401,-1.109579,0.26777,-0.015222,UU
-0.42091,-0.412779,-0.844167,0.279279,0.486156,UU
-0.816567,-0.613431,-0.974996,0.00068,0.214654,UU
-0.424634,-0.225338,-1.372901,0.072349,0.198805,UU
-0.895234,-1.190009,-0.097029,-0.180003,0.102841,UU
-0.038025,-0.005423,-0.850697,0.41911,0.347215,UU
-0.806085,-0.34175,-0.879104,0.015734,-0.023537,UU
-0.055674,-0.810173,-1.068341,0.335099,-0.169962,UU
-0.799172,-1.078275,-0.158069,0.214023,-0.222218,UU
-0.286901,0.098678,-1.090855,0.45385,0.41606,UU
-0.214365,-0.561126,-0.872586,0.331314,0.436728,UU
-1.460562,-0.767949,-0.294476,0.248013,0.261572,UU
-0.977916,-0.765311,-0.469319,-0.026085,0.426596,UU
-1.269514,-1.014407,-0.532916,0.072637,-0.139892,UU
-0.974967,-1.007864,-0.616123,0.168302,0.198183,UU
-0.698442,-0.839114,-0.785717,0.504524,0.024514,UU
-0.761465,-0.247843,-0.789671,0.044912,0.057567,UU
-1.50576,-0.81346,-0.589522,0.33857,0.333489,UU
0.129178,0.26379,-0.879475,0.277218,0.106523,UU
-1.208606,-0.718146,-0.693744,0.185372,0.335096,UU
-0.823237,-0.875788,-0.392692,0.447727,0.179013,UU
-1.356271,-0.588695,-0.020527,-0.192933,0.090932,UU
-1.135895,-0.841978,-0.441046,-0.205466,0.142188,UU
-0.226467,-0.926287,-0.792207,0.511487,0.267689,UU
-0.475451,-1.171052,-0.129469,0.535479,-0.151293,UU
-0.303479,-0.699836,-1.060646,0.526727,0.559686,UU
-1.141163,-0.603207,-0.413657,0.450151,0.230165,UU
-1.229467,-0.417117,-0.541116,-0.01517,0.032401,UU
-0.037255,-0.273941,-0.217808,0.311432,-0.260076,UU
-0.607561,-1.16325,-0.413561,0.348745,-0.189152,UU
-1.217581,-0.729861,-0.116454,-0.473845,-0.053789,UU
-1.154011,-0.502727,0.070655,-0.220593,-0.34458,UU
-0.467842,-1.238226,0.127969,0.367344,-0.480781,UU
-0.662256,-0.98877,-0.213325,-0.166787,0.123413,UU
-1.133731,-0.790367,-0.485557,-0.094415,-0.129861,UU
-1.155333,-0.61023,-0.17621,-0.517143,-0.228223,UU
-1.222065,-0.773476,0.110128,-0.158434,-0.28352,UU
-0.527632,-0.49565,0.281838,0.144357,-0.22557,UU
-0.674089,-0.726673,-0.3073,0.200341,-0.267315,UU
-0.280216,-0.2248,0.521627,0.115852,-0.133628,UU
-0.807009,-0.778873,-0.144309,0.085318,-0.292253,UU
-0.213007,-0.733002,0.414114,0.199394,-0.461463,UU
-0.927983,-1.041461,-0.228892,-0.301039,-0.003436,UU
